arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
"yes, it is.",", it's just a small example.",comparison,but,begin,"yes, it is. but, it's just a small example. much of lady gaga's music has a positive message.","Wow, that's interesting.",yAnswer,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 877.134125, 'Yes It Is')]",[],['sport'],['sport'],['Phatic'],['SciTech'],None,None,[],[],[],[],None,None,"[{'name': 'is', 'id': 379, 'status': None, 'engaged': [], 'lexeme': 'is', 'alias': ['is', 'tired of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9afb710>}, 'gkg': 'kg:/g/11cnn1k69l', 'granular_actor_types': {}, 'granular_entity_types': {'song by audrey assad': 1}, 'gkg_name': 'it is', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 2420, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['just a small example'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f3a7b8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'is', 'id': 379, 'status': None, 'engaged': [], 'lexeme': 'is', 'alias': ['is', 'tired of'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9afb710>}, 'gkg': 'kg:/g/11cnn1k69l', 'granular_actor_types': {}, 'granular_entity_types': {'song by audrey assad': 1}, 'gkg_name': 'it is', 'gkg_type': ['Thing']}]",Yes It Is,,,just a small example,"[('Thing', 877.134125, 'Yes It Is')]",[],True,True
that's funny ,those are the songs i find most overrated.,contingency,because,mid,that's funny because those are the songs i find most overrated.,"Eh, I would rather listen to Monster or Bad Romance.",Statement,Clarify,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('Movie', 181.028125, 'That Funny Feeling')]","[('MusicAlbum', 221.37521750000002, 'The Songs I Love')]",['business'],['entertainment'],['Phatic'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'funny', 'id': 1800, 'status': None, 'engaged': [], 'lexeme': 'funny', 'alias': ['funny'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a7a0f4a8>}, 'gkg': 'kg:/m/09vrl59', 'granular_actor_types': {'communication': 0.13636363636363635}, 'granular_entity_types': {'1965 film': 1}, 'gkg_name': 'That Funny Feeling', 'gkg_type': ['Movie']}, {'name': None, 'id': 2420, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['just a small example'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f3a7b8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'the songs i', 'id': 2421, 'status': None, 'engaged': [], 'lexeme': 'the songs i', 'alias': ['the songs i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f68e80>}, 'gkg': 'kg:/m/0g8_pf', 'granular_actor_types': {}, 'granular_entity_types': {'album by perry como': 1}, 'gkg_name': 'The Songs I Love', 'gkg_type': ['MusicAlbum']}, {'name': 'funny', 'id': 1800, 'status': None, 'engaged': [], 'lexeme': 'funny', 'alias': ['funny'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a7a0f4a8>}, 'gkg': 'kg:/m/09vrl59', 'granular_actor_types': {'communication': 0.13636363636363635}, 'granular_entity_types': {'1965 film': 1}, 'gkg_name': 'That Funny Feeling', 'gkg_type': ['Movie']}]",That Funny Feeling,The Songs I Love,,,"[('Movie', 181.028125, 'That Funny Feeling')]","[('MusicAlbum', 221.37521750000002, 'The Songs I Love')]",True,True
i don't know exactly ,so glad it was her and not britney.,comparison,but,mid,i don't know exactly but so glad it was her and not britney.,"Woah, I had not clue. How did she end up doing it then?",Reject,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)",[],[],['sport'],['entertainment'],['Other'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'the songs i', 'id': 2421, 'status': None, 'engaged': [], 'lexeme': 'the songs i', 'alias': ['the songs i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f68e80>}, 'gkg': 'kg:/m/0g8_pf', 'granular_actor_types': {}, 'granular_entity_types': {'album by perry como': 1}, 'gkg_name': 'The Songs I Love', 'gkg_type': ['MusicAlbum']}]","[{'name': None, 'id': 2422, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['britney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f07160>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,,britney,[],[],True,True
"nothing against spears , ",i am so glad it was gaga and beyonce in the end.,comparison,but,mid,"nothing against spears , but i am so glad it was gaga and beyonce in the end.",I don't know exactly but so glad it was her and not britney.,Statement,Statement,None,None,"('Negative', 1.0)","('Negative', 1.0)",[],"[('Thing', 911.6325, 'In the End')]",['sport'],['sport'],['Celebrities'],['Music'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 2423, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['nothing against spears'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f31a20>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 2422, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['britney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f07160>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': None, 'id': 2295, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['beyonce'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a78aeba8>, 'better': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a79bc5c0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'in the end', 'id': 893, 'status': None, 'engaged': [], 'lexeme': 'in the end', 'alias': ['in the end'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9c31780>}, 'gkg': 'kg:/g/1s05v4kr2', 'granular_actor_types': {}, 'granular_entity_types': {'song by linkin park': 1}, 'gkg_name': 'In the End', 'gkg_type': ['Thing']}, {'name': None, 'id': 2423, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['nothing against spears'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f31a20>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,In the End,nothing against spears,beyonce,[],"[('Thing', 911.6325, 'In the End')]",True,True
i like britney a lot ,feel gaga is more talented especially vocally over britney.,comparison,but,mid,i like britney a lot but feel gaga is more talented especially vocally over britney.,"Maybe we are just biased, I know I prefer Gaga in general.",Statement,Other,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('LocalBusiness', 402.765125, 'Save-A-Lot')]",[],['sport'],['sport'],['Celebrities'],['Music'],None,None,[],[],['opinion_provide_pos_patterns_britney'],[],None,None,"[{'name': None, 'id': 2422, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['britney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f07160>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'a lot', 'id': 455, 'status': None, 'engaged': [], 'lexeme': 'a lot', 'alias': ['a lot', 'a lots', 'peoples'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a97959e8>}, 'gkg': 'kg:/m/0209r2', 'granular_actor_types': {}, 'granular_entity_types': {'supermarket company': 1}, 'gkg_name': 'Save-A-Lot', 'gkg_type': ['LocalBusiness', 'Thing', 'Corporation', 'Organization']}, {'name': None, 'id': 2295, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['beyonce'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a78aeba8>, 'better': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a79bc5c0>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'in the end', 'id': 893, 'status': None, 'engaged': [], 'lexeme': 'in the end', 'alias': ['in the end'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9c31780>}, 'gkg': 'kg:/g/1s05v4kr2', 'granular_actor_types': {}, 'granular_entity_types': {'song by linkin park': 1}, 'gkg_name': 'In the End', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 2113, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['gaga'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a964b780>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 2422, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['britney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f07160>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'a lot', 'id': 455, 'status': None, 'engaged': [], 'lexeme': 'a lot', 'alias': ['a lot', 'a lots', 'peoples'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a97959e8>}, 'gkg': 'kg:/m/0209r2', 'granular_actor_types': {}, 'granular_entity_types': {'supermarket company': 1}, 'gkg_name': 'Save-A-Lot', 'gkg_type': ['LocalBusiness', 'Thing', 'Corporation', 'Organization']}]",Save-A-Lot,,britney,"gaga, britney","[('LocalBusiness', 402.765125, 'Save-A-Lot')]",[],True,True
"i do like her popular songs, ",i don't know too much about her.,comparison,but,mid,"i do like her popular songs, but i don't know too much about her.",Do you like Lady Gaga.,Reject,Statement,None,None,"('Positive', 1.0)","('Negative', 1.0)",[],[],['entertainment'],['sport'],['Other'],['Phatic'],None,None,['music'],[],[],[],None,None,"[{'name': None, 'id': 2113, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['gaga'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a964b780>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 2422, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['britney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f07160>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",[],,,,,[],[],True,True
"i don't know, ",she has such a great voice.,comparison,but,mid,"i don't know, but she has such a great voice.",I'm not sure.  Some artists are self-made.,Statement,Other,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],[],['sport'],['sport'],['Phatic'],['Phatic'],None,None,[],[],[],[],None,None,[],"[{'name': 'voice', 'id': 2278, 'status': None, 'engaged': [], 'lexeme': 'voice', 'alias': ['voice', 'such a'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a77f1898>}, 'gkg': 'kg:/g/11dfx_z5p3', 'granular_actor_types': {}, 'granular_entity_types': {'song by builder': 1}, 'gkg_name': 'Her Voice', 'gkg_type': ['Thing']}]",,,,,[],[],True,True
"it's not exactly a dance song, ",it has a good tempo.,comparison,but,mid,"i think it's in between.  it's not exactly a dance song, but it has a good tempo.",Is Paparazzi fast or slow?,nAnswer,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)","[('Thing', 189.536453, 'Polite Dance Song')]",[],['entertainment'],['sport'],['Entertainment'],['Music'],None,None,['music'],[],[],[],None,None,"[{'name': 'dance song', 'id': 2424, 'status': None, 'engaged': [], 'lexeme': 'dance song', 'alias': ['dance song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f0a6d8>}, 'gkg': 'kg:/g/1s05skf9y', 'granular_actor_types': {}, 'granular_entity_types': {'song by the bird and the bee': 1}, 'gkg_name': 'Polite Dance Song', 'gkg_type': ['Thing']}, {'name': 'voice', 'id': 2278, 'status': None, 'engaged': [], 'lexeme': 'voice', 'alias': ['voice', 'such a'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a77f1898>}, 'gkg': 'kg:/g/11dfx_z5p3', 'granular_actor_types': {}, 'granular_entity_types': {'song by builder': 1}, 'gkg_name': 'Her Voice', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 2425, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['tempo'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6ecac88>}, 'gkg': None, 'granular_actor_types': {'time': 0.5}, 'granular_entity_types': {}}, {'name': 'dance song', 'id': 2424, 'status': None, 'engaged': [], 'lexeme': 'dance song', 'alias': ['dance song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f0a6d8>}, 'gkg': 'kg:/g/1s05skf9y', 'granular_actor_types': {}, 'granular_entity_types': {'song by the bird and the bee': 1}, 'gkg_name': 'Polite Dance Song', 'gkg_type': ['Thing']}]",Polite Dance Song,,,tempo,"[('Thing', 189.536453, 'Polite Dance Song')]",[],True,True
do what you want was so weird....especially ,it featured r kelly.,contingency,because,mid,do what you want was so weird....especially because it featured r kelly.,i loved dope and do what you want,whQuestion,Statement,None,None,"('Negative', 1.0)","('Negative', 1.0)","[('TVSeries', 373.61538725, 'So Weird'), ('Thing', 528.668, 'you want')]",[],['sport'],['sport'],['Other'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'so weird', 'id': 2426, 'status': None, 'engaged': [], 'lexeme': 'so weird', 'alias': ['so weird'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f07b00>}, 'gkg': 'kg:/m/05zswr', 'granular_actor_types': {}, 'granular_entity_types': {'american-canadian television series': 1}, 'gkg_name': 'So Weird', 'gkg_type': ['TVSeries']}, {'name': 'want', 'id': 992, 'status': None, 'engaged': [], 'lexeme': 'want', 'alias': ['want', 'i heard that , i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90f2cf8>}, 'gkg': 'kg:/g/11bw2_fcs5', 'granular_actor_types': {}, 'granular_entity_types': {'song by russell vitale': 1}, 'gkg_name': 'What They Want', 'gkg_type': ['Thing']}, {'name': None, 'id': 2425, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['tempo'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6ecac88>}, 'gkg': None, 'granular_actor_types': {'time': 0.5}, 'granular_entity_types': {}}]","[{'name': None, 'id': 2427, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['r'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f36198>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'so weird', 'id': 2426, 'status': None, 'engaged': [], 'lexeme': 'so weird', 'alias': ['so weird'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f07b00>}, 'gkg': 'kg:/m/05zswr', 'granular_actor_types': {}, 'granular_entity_types': {'american-canadian television series': 1}, 'gkg_name': 'So Weird', 'gkg_type': ['TVSeries']}, {'name': 'want', 'id': 992, 'status': None, 'engaged': [], 'lexeme': 'want', 'alias': ['want', 'i heard that , i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90f2cf8>}, 'gkg': 'kg:/g/11bw2_fcs5', 'granular_actor_types': {}, 'granular_entity_types': {'song by russell vitale': 1}, 'gkg_name': 'What They Want', 'gkg_type': ['Thing']}]","So Weird, you want",,,r,"[('TVSeries', 373.61538725, 'So Weird'), ('Thing', 528.668, 'you want')]",[],True,True
"i had tickets the last time she was here, ",i couldn't go.,comparison,but,mid,"i had tickets the last time she was here, but i couldn't go.  i had to work late.",No!  But I've heard she puts on a great show.,nAnswer,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Movie', 949.663, 'The Last Time'), ('Thing', 458.6982283928572, 'I Was Here')]",[],['entertainment'],['sport'],['Art_Event'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'tickets', 'id': 2385, 'status': None, 'engaged': [], 'lexeme': 'tickets', 'alias': ['tickets'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a70a1240>}, 'gkg': 'kg:/g/11h37tcdnt', 'granular_actor_types': {'communication': 0.1875}, 'granular_entity_types': {'event': 1}, 'gkg_name': 'Her Tickets', 'gkg_type': ['Event']}, {'name': 'the last time', 'id': 2428, 'status': None, 'engaged': [], 'lexeme': 'the last time', 'alias': ['the last time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6ecada0>}, 'gkg': 'kg:/m/04jcqg4', 'granular_actor_types': {}, 'granular_entity_types': {'2007 film': 1}, 'gkg_name': 'The Last Time', 'gkg_type': ['Movie']}, {'name': 'was here', 'id': 2429, 'status': None, 'engaged': [], 'lexeme': 'was here', 'alias': ['was here'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6ed3e10>}, 'gkg': 'kg:/g/1s05t_85v', 'granular_actor_types': {}, 'granular_entity_types': {'song by beyoncé': 1}, 'gkg_name': 'I Was Here', 'gkg_type': ['Thing']}, {'name': None, 'id': 2427, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['r'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6f36198>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'tickets', 'id': 2385, 'status': None, 'engaged': [], 'lexeme': 'tickets', 'alias': ['tickets'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a70a1240>}, 'gkg': 'kg:/g/11h37tcdnt', 'granular_actor_types': {'communication': 0.1875}, 'granular_entity_types': {'event': 1}, 'gkg_name': 'Her Tickets', 'gkg_type': ['Event']}, {'name': 'the last time', 'id': 2428, 'status': None, 'engaged': [], 'lexeme': 'the last time', 'alias': ['the last time'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6ecada0>}, 'gkg': 'kg:/m/04jcqg4', 'granular_actor_types': {}, 'granular_entity_types': {'2007 film': 1}, 'gkg_name': 'The Last Time', 'gkg_type': ['Movie']}, {'name': 'was here', 'id': 2429, 'status': None, 'engaged': [], 'lexeme': 'was here', 'alias': ['was here'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a6ed3e10>}, 'gkg': 'kg:/g/1s05t_85v', 'granular_actor_types': {}, 'granular_entity_types': {'song by beyoncé': 1}, 'gkg_name': 'I Was Here', 'gkg_type': ['Thing']}]","I Was Here, The Last Time",,r,,"[('Movie', 949.663, 'The Last Time'), ('Thing', 458.6982283928572, 'I Was Here')]",[],True,True
