arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"i love spider-man, ",i'm not too nearly as excited for homecoming as i am gaurdians of the galaxy vol 2 to be honest.,comparison,but,mid,"i love spider-man, but i'm not too nearly as excited for homecoming as i am gaurdians of the galaxy vol 2 to be honest. would have much preferred an older spidey, and garfield was the perfect actor in my opinion.","Maybe, but Spider-Man homecoming is coming up and Infinity War sounds extremely promising."
"homecoming feels true to the ultimate comics universe, ",andrew garfield really was the perfect adult spider-man so far anyways.,comparison,but,mid,"i have mixed feelings. homecoming feels true to the ultimate comics universe, but andrew garfield really was the perfect adult spider-man so far anyways.","I LOVE Spider-Man, but I'm not too nearly as excited for Homecoming as I am Gaurdians of the Galaxy vol 2 to be honest. Would have much preferred an older Spidey, and Garfield was the perfect actor in my opinion."
new kid didn't do too bad in civil war though ,there's definitely potential.,contingency,so,mid,new kid didn't do too bad in civil war though so there's definitely potential. he captured peter's smart mouth nicely.,"I have mixed feelings. Homecoming feels true to the Ultimate comics universe, but Andrew Garfield really was the perfect adult Spider-Man so far anyways."
"well up until that point, the footages were quite limited, it wasn't until 1896, when melles built his studio ","began distributing short films, that the industry really took shape.",expansion,and,mid,"well up until that point, the footages were quite limited, it wasn't until 1896, when melles built his studio and began distributing short films, that the industry really took shape.","That's a convenient, nice, rounded number."
"i like some of them, ",i hate a lot of them too.,comparison,but,mid,"i like some of them, but i hate a lot of them too.",Are you a big fan of comic book movies?
"i definitely love x-men, ",i think my next favorite is the avengers.,comparison,but,mid,"i definitely love x-men, but i think my next favorite is the avengers.","So what about after that, you like X-Men?"
"the best one is definitely the first avengers movie, ",i also like when they make movies based on one character.,comparison,but,mid,"the best one is definitely the first avengers movie, but i also like when they make movies based on one character.",Do you like the movies based on one character or the group movies?
there are lots of books i'd like to see made ,they just revamp old movies instead.,comparison,but,mid,they keep remaking movies now. there are lots of books i'd like to see made but they just revamp old movies instead.,I usually prefer the books in any situation. That includes Harry Potter.
i don't know ,"it is annoying, yes.",comparison,but,mid,"i don't know but it is annoying, yes.",What's with that anyway? It's annoying.
"for example, ironman 3's most interesting character, that we think is the villain, turns out to be nothing ",a red herring.,comparison,but,mid,"sure. for example, ironman 3's most interesting character, that we think is the villain, turns out to be nothing but a red herring.",But don't you think that really some of them were underwhelming?
something no one expected was when suddenly marvel revealed the hawkeye is married ,"has kids, and the hulk and black widow are totally into each other.",expansion,and,mid,"something no one expected was when suddenly marvel revealed the hawkeye is married and has kids, and the hulk and black widow are totally into each other.",I agree. And then the whole subplot of Stark's girlfriend getting super powers seemed really forced. It was like they were just trying to throw in something no one expected.
"i think everybody thought natasha either had a thing for hawkeye, or that they used to be a couple, ",that there was a good chance she could wind up with steve rogers.,expansion,and,mid,"i think everybody thought natasha either had a thing for hawkeye, or that they used to be a couple, and that there was a good chance she could wind up with steve rogers.",It wasn't just that there was no foreshadowing to suggest any of it. Marvel had gone out of its way to lead us into thinking something totally different.
"i think everybody thought natasha either had a thing for hawkeye, ","that they used to be a couple, and that there was a good chance she could wind up with steve rogers.",expansion,or,mid,"i think everybody thought natasha either had a thing for hawkeye, or that they used to be a couple, and that there was a good chance she could wind up with steve rogers.",It wasn't just that there was no foreshadowing to suggest any of it. Marvel had gone out of its way to lead us into thinking something totally different.
"i thought they would try to get those two into a relationship, ",now they have too many characters to work on any in-depth relationships.,comparison,but,mid,"i thought they would try to get those two into a relationship, but now they have too many characters to work on any in-depth relationships.","I liked it when they made Steve's neighbor not only have a family connection to his old flame Peggy, she was also a Shield agent."
that always seemed to be a plot hole to me.,", it's often made fun of....",expansion,in fact,begin,"that's the one.  that always seemed to be a plot hole to me.  in fact, it's often made fun of....",You mean about the two meter opening that would allow the Death Star to be blown up?
"yeah, i remember.",why does that make him a replicant.,comparison,but,begin,"yeah, i remember. but why does that make him a replicant.",Remember when he had the dream about the unicorn?
so many layers.,make sure you're watching the final cut of the final and not the theatrical release.,comparison,but,begin,it's another reason i love the movie so much. so many layers. but make sure you're watching the final cut of the final and not the theatrical release.,Whoah. Never thought about that.
"she surely did, i cannot believe some people refused to watch it ",of  the lafoo character.,contingency,because,mid,"she surely did, i cannot believe some people refused to watch it because of  the lafoo character.","Yes, Emma Watson nailed it! She played belle so elegantly!"
"that was my childhood favorite movie, ",of course i went.,contingency,so,mid,"i know, that was ridiculous. that was my childhood favorite movie, so of course i went.","She surely did, I cannot believe some people refused to watch it because of  the Lafoo character."
"the are some, ",many more are moving dramas that are also quite educational about the kinds of lives people live in other countries.,comparison,but,mid,"no, actually. the are some, but many more are moving dramas that are also quite educational about the kinds of lives people live in other countries.","I suppose they are about martial arts, mostly."
not at all.,", some are very gripping tear-jerkers, often about generational differences as times rapidly change as countries develop.",expansion,in fact,begin,"not at all. in fact, some are very gripping tear-jerkers, often about generational differences as times rapidly change as countries develop.",That sound boring.
"maybe i'll check some out sometime, ",i really hate reading subtitles.,comparison,but,mid,"maybe i'll check some out sometime, but i really hate reading subtitles.","Not at all. In fact, some are very gripping tear-jerkers, often about generational differences as times rapidly change as countries develop."
"they can be, ",the genre's not all about being scary,comparison,but,mid,"they can be, but the genre's not all about being scary","Oh, those both sound scary."
