arg1,arg2,relation,connective,type,original_utt,original_utt_prev
i agree.,i prefer bach.,comparison,but,begin,i agree. but i prefer bach.,Beethoven. He is a genius.
a while ago ,i really liked it.,comparison,but,mid,a while ago but i really liked it.,When did that come out?
i can't spoil it for you ,i really think that you are ganna like it,comparison,but,mid,i can't spoil it for you but i really think that you are ganna like it,That sounds really neat.
it is okay ,could be better.,comparison,but,mid,it is okay but could be better.,Hey how is it going?
okay man good talking to you it has been fun ,i have to go i will talk to you soon tho maybe get lunch take care.,comparison,but,mid,okay man good talking to you it has been fun but i have to go i will talk to you soon tho maybe get lunch take care.,Oh i know always about the same stuff never changes.
she's not very popular ,"not many people have heard of her, country folk music.",contingency,so,mid,"she's not very popular so not many people have heard of her, country folk music.","Never heard of her, what's she sing?"
i don't ,her music just spoke to me at the right time.,comparison,but,mid,i don't but her music just spoke to me at the right time.,I thought you didn't like country?
"in that song one of the lyrics is ""it hurts down here cause we're running out of beer, ","we're all gonna die someday.""",comparison,but,mid,"in that song one of the lyrics is ""it hurts down here cause we're running out of beer, but we're all gonna die someday.""","Maybe I will, it sounds interesting."
"okay yeah, ",it's the peter jackson ones.,contingency,so,mid,"okay yeah, so it's the peter jackson ones.",... They have a lot of CGI.
"i'm big into country music, ",maybe one of those tours when they come to town.,contingency,so,mid,"i'm big into country music, so maybe one of those tours when they come to town.",Are there any concerts you wanted to see this summer?
"my daughter won't stop watching moana, ",i can't say that's one i enjoy.,contingency,so,mid,"agreed. my daughter won't stop watching moana, so i can't say that's one i enjoy.","Yeah, until you've seen them 500 times!"
me too.,now my world is moana.,comparison,but,begin,me too. but now my world is moana.,Agreed! Happy Feet was another one I loved.
i want to watch it ,i never have the time,comparison,but,mid,i want to watch it but i never have the time,yes its good and a very well known movie
i usually dont ,"i gave it a try, you should too!",comparison,but,mid,"i usually dont but i gave it a try, you should too!",i want to watch it but i never have the time
"i don't mind much, ",he plays it too loud from his car as it's warming up.,comparison,but,mid,"i don't mind much, but he plays it too loud from his car as it's warming up.","Sure, why?"
"i heard that too, ",i guess it still wasn't enough.,comparison,but,mid,"i heard that too, but i guess it still wasn't enough.","It did really well in DVD sales, though."
i don't care for them ,the song was cool,comparison,but,mid,i don't care for them but the song was cool,"Yeah, it was good.  I like the band"
"i watched that one many years ago, ",i remember liking it.,comparison,but,mid,"i watched that one many years ago, but i remember liking it.",I just finished License To Drive. Have you ever seen it?
"yeah, i definitely don't have one favorite, ",could pick one favorite from each category.,comparison,but,mid,"yeah, i definitely don't have one favorite, but could pick one favorite from each category.","I actually don't think I do, now that you mention it."
"they're making fun of something, ",something that's really frustrating for many if not most people.,comparison,but,mid,"it's like one of those satires like office space. they're making fun of something, but something that's really frustrating for many if not most people.",I see. He can be cheeky despite the overall gloominess.
"jobs like that suck, ",they point it out so cleverly on so many levels.,comparison,but,mid,"exactly! jobs like that suck, but they point it out so cleverly on so many levels. bands have done that for more than a few decades.","Right. Even something more outlandish within pop music can be that way, as well."
it's cute ,i don't think it compares to a good movie musical.,comparison,but,mid,i didn't hate la la land. it's fun. it's cute but i don't think it compares to a good movie musical.,There was a lot of music. I liked a couple of the songs a lot.
"in a good movie musical, you can take away all the songs ",dances and it will still be a great story with great dialogue and performances.,expansion,and,mid,"in a good movie musical, you can take away all the songs and dances and it will still be a great story with great dialogue and performances.",Why not?
"in a good movie musical, you can take away all the songs and dances ",it will still be a great story with great dialogue and performances.,expansion,and,mid,"in a good movie musical, you can take away all the songs and dances and it will still be a great story with great dialogue and performances.",Why not?
"exactly, ryan gosling and emma stone were very good, ",i wanted more.,comparison,but,mid,"exactly, ryan gosling and emma stone were very good, but i wanted more.","I see what your saying. Like Grease, Chicago, West Side Story-the classics."
my dad wants to take me to the movies ,we can't decide what to watch.,comparison,but,mid,my dad wants to take me to the movies but we can't decide what to watch.,You don't have to ask me twice! Yes!
"i never have, ",i guess so.,comparison,but,mid,"i never have, but i guess so.",I love to dance to that.
"i can't say anything else about 'split' without giving anything away, ",there are connections with m. night's previous films.,comparison,but,mid,"it really was.  i can't say anything else about 'split' without giving anything away, but there are connections with m. night's previous films.","That one was actually worse, and wasted Will Smith's talent."
"i was expecting more, ",that's still quite a bit.,comparison,but,mid,"i was expecting more, but that's still quite a bit.","Ok, I just did and it says net worth of $230 million."
many people hated it ,the tone was quite different than the show.,contingency,because,mid,1992. not a lot of people saw it. many people hated it because the tone was quite different than the show.,Oh. I remember that vaguely. When did that come out?
"david bowie makes a small, ","memorable, appearance.",comparison,but,mid,"david bowie makes a small, but memorable, appearance. also chris issak, keifer sutherland, david duchovny as a transgendered fbi agent, harry dean stanton, sheryl lee, ray wise, grace zabriskie and more people. it has a big cast.",Who stars in it?
"it received many poor reviews, ",it's one of my favorite movies.,comparison,but,mid,"oh no. absolutely not. it did not have any mainstream success. it received many poor reviews, but it's one of my favorite movies.",It sounds interesting. Did it get any awards?
do you recommend that i watch it ,i watch the new episodes of twin peaks?,temporal,before,mid,do you recommend that i watch it before i watch the new episodes of twin peaks?,"Yes, but in the movie she is uncertain about who is abusing her. This is because of combination of factors. Most certainly one of them is denial."
"i've only seen it once, ",i'll definitely watch it again.,comparison,but,mid,"i've only seen it once, but i'll definitely watch it again.","Great, just went to see Guardians for the 3rd time."
don't know ,i'll bet it's available.,comparison,but,mid,don't know but i'll bet it's available.,I wonder where I can find the soundtrack.
"i do honestly feel like music was much better a couple decades ago, ",maybe i am crazy.,comparison,but,mid,"yes. i do honestly feel like music was much better a couple decades ago, but maybe i am crazy.","Yeah. I can relate. You are having a ""get off my lawn"" moment."
"a lot of mellow stuff that might be considered cheesy by some, ","i grew up listening to it, so i love it.",comparison,but,mid,"a lot of mellow stuff that might be considered cheesy by some, but i grew up listening to it, so i love it.",What kind of stuff did they listen to?
"we had a lot of bad pop music back when i was a kid in the eighties, you know, ",there just seemed to be far more variety on the radio.,comparison,but,mid,"we had a lot of bad pop music back when i was a kid in the eighties, you know, but there just seemed to be far more variety on the radio.",Oh yeah. They wrote many good tunes.
"luckily with this one it is set in the future and most of the mutants are dead, ",you don't have to worry about timelines.,contingency,so,mid,"luckily with this one it is set in the future and most of the mutants are dead, so you don't have to worry about timelines.",I always have trouble keeping the timelines straight with all those movies.
Especially seeing the characters get old and sick.,you still liked it?,comparison,but,begin,but you still liked it?,It definitely was a bit of a downer. Especially seeing the characters get old and sick.
i like movies like that ,as a culture it gets us talking.,contingency,because,mid,i like movies like that because as a culture it gets us talking.,Oh for sure! It has some very taboo issues in it.
"not much, ",i did go see guardians of the galaxy!,comparison,but,mid,"not much, but i did go see guardians of the galaxy!",What did you do this weekend?
"even the difference between 'good girl gone bad' and 'loud' was so significant, ",only a few years apart.,comparison,but,mid,"even the difference between 'good girl gone bad' and 'loud' was so significant, but only a few years apart.",Her sound has evolved so much.
"we'll have to get tickets for her next tour, ",i'd go to that too.,contingency,because,mid,"we'll have to get tickets for her next tour, because i'd go to that too.",I want to see her in concert.
"Take them then, they will have a good time.",i don't know any good kids movies.,comparison,but,begin,but i don't know any good kids movies.,"Yeah? Take them then, they will have a good time."
"my friend wants to go with me to the movies, ",i have no idea what he wants to see.,comparison,but,mid,"my friend wants to go with me to the movies, but i have no idea what he wants to see.","Yeah, sure!"
My bad!,what wrong with no doubt.,comparison,but,begin,but what wrong with no doubt.,Ha! My bad!
"well, not these days, ",she used to be pretty good.,comparison,but,mid,"well, not these days, but she used to be pretty good.",Nothing. Just don't care for Gwenn.
it is one of the best sort of funny ,touching movies i have ever seen.,comparison,but,mid,it is one of the best sort of funny but touching movies i have ever seen.,Made me feel like I was part of the fairy tale.
"yeah, in his usual way, ",it just felt kind of cheap.,comparison,but,mid,"yeah, in his usual way, but it just felt kind of cheap.",Was he at least funny though?
"so many favorites, ",i'd have to choose advanced analysis.,comparison,but,mid,"so many favorites, but i'd have to choose advanced analysis.",What were your favorite- and least-favorite courses?
i hated that class to death ,it's all philosophy.,contingency,because,mid,i hated that class to death because it's all philosophy. you know i can't read that crap.,"I see, that would bug me too. What about aesthetics?"
"it was light-hearted, ",it was able to balance that with seriousness.,comparison,but,mid,"yes it was.  it was light-hearted, but it was able to balance that with seriousness.",Was it more light-hearted?
i know they are expensive sometimes ,i like to go to a matinee because they are cheaper.,comparison,but,mid,i know they are expensive sometimes but i like to go to a matinee because they are cheaper.,I have not been to a movie in years. They are to expensive.
i know they are expensive sometimes but i like to go to a matinee ,they are cheaper.,contingency,because,mid,i know they are expensive sometimes but i like to go to a matinee because they are cheaper.,I have not been to a movie in years. They are to expensive.
i also like to go to matinee's ,there are normally fewer people.,contingency,because,mid,i also like to go to matinee's because there are normally fewer people.,That might be an option.
i will meet you at my house at 3:45pm ,we can go together to the movie.,contingency,so,mid,sounds great! i will meet you at my house at 3:45pm so we can go together to the movie.,I would like to go to the later one at  4.30 tomorrow.
i wasn't so sure about it ,of the lead actors.,contingency,because,mid,awesome. i wasn't so sure about it because of the lead actors.,"Yes, John Legend. He's the main voice on We Can Start a Fire."
the music is very jazzy ,i think even if you aren't a fan of jazz you can enjoy it.,comparison,but,mid,i'd definitely recommend it. the music is very jazzy but i think even if you aren't a fan of jazz you can enjoy it.,That's good to hear. Maybe I'll try to see it then.
i would think more pink floyd ,that's what the fans want.,contingency,because,mid,"i would think more pink floyd because that's what the fans want. i think his previous tour was the wall, but this one is broader.","Oh man, that would be a sweet show. Is he doing more Pink Floyd or his own work?"
"i think his previous tour was the wall, ",this one is broader.,comparison,but,mid,"i would think more pink floyd because that's what the fans want. i think his previous tour was the wall, but this one is broader.","Oh man, that would be a sweet show. Is he doing more Pink Floyd or his own work?"
it's crazy to think that it's been around for 40 years ,still never gets old.,comparison,but,mid,me too. it's crazy to think that it's been around for 40 years but still never gets old.,"Yeah, that would be awesome to see in person. I've probably listened to Dark Side of the Moon like 1000 times."
"i couldn't catch most of the words in the ""you're welcome"" or ""shiny"" songs ",of the way they were performed.,contingency,because,mid,"i couldn't catch most of the words in the ""you're welcome"" or ""shiny"" songs because of the way they were performed.",Why's that?
"i couldn't catch most of the words in the ""you're welcome"" ","""shiny"" songs because of the way they were performed.",expansion,or,mid,"i couldn't catch most of the words in the ""you're welcome"" or ""shiny"" songs because of the way they were performed.",Why's that?
"yep, i actually do like both of those songs now, ",really couldn't follow them in the theater.,comparison,but,mid,"yep, i actually do like both of those songs now, but really couldn't follow them in the theater.","Ah yes, you watch movies with subititles on."
"it just so happens i do have a moment to talk about robocop, ","i'd like to talk a bout the sequel, too.",comparison,but,mid,"it just so happens i do have a moment to talk about robocop, but i'd like to talk a bout the sequel, too.","Well, I wanted to see if you had a moment to talk about Robocop."
"no, i find it pretty obvious that since the first film dealt so heavly with this part, then they wanted to move on rather quickly.","they did address it early on, and in a couple more places throughout the film.",comparison,but,begin,"no, i find it pretty obvious that since the first film dealt so heavly with this part, then they wanted to move on rather quickly. but they did address it early on, and in a couple more places throughout the film.",Do you feel this sway?
"it was really silly, ",i laughed a lot.,comparison,but,mid,"both at the same time actually. it was really silly, but i laughed a lot.",Was it really funny or kinda dumb?
something like that.,"of course most of them are really dumb, or not too forward thinking at the very least.",comparison,but,begin,"something like that. but of course most of them are really dumb, or not too forward thinking at the very least.","Classic heist movie, with a comedy treatment?"
well you'll love him in that ,he's a riot.,contingency,because,mid,"well you'll love him in that because he's a riot. it's a character bit, and it's highly ridiculous, but he makes it work beautifully.",I love Jason Sudeikis!
"it's a character bit, and it's highly ridiculous, ",he makes it work beautifully.,comparison,but,mid,"well you'll love him in that because he's a riot. it's a character bit, and it's highly ridiculous, but he makes it work beautifully.",I love Jason Sudeikis!
"otherwise, we watched christmas office party recently.","it wasn't as funny, although i kinda liked it.",comparison,but,begin,"otherwise, we watched christmas office party recently. but it wasn't as funny, although i kinda liked it.",Oh wow - I'll watch it!
"but it wasn't as funny, ",i kinda liked it.,comparison,although,mid,"otherwise, we watched christmas office party recently. but it wasn't as funny, although i kinda liked it.",Oh wow - I'll watch it!
they have them ,the storyline is more important to me.,comparison,but,mid,they have them but the storyline is more important to me.,What about comic movies?
"yep, they're still going strong.",", the lead singer, justin hayward, and the bass player, john lodge, each did solo shows earlier this year and i got to see them both!",expansion,in fact,begin,"yep, they're still going strong. in fact, the lead singer, justin hayward, and the bass player, john lodge, each did solo shows earlier this year and i got to see them both!",The Moody Blues? I haven't listened to their music in a while.
"well justin's was acoustic and pretty laid back, ",it was good.,comparison,but,mid,"well justin's was acoustic and pretty laid back, but it was good. john's was more electric and energetic. i loved both shows, but my husband enjoyed john's the best.","Wow, that's great! How were the shows?"
"i loved both shows, ",my husband enjoyed john's the best.,comparison,but,mid,"well justin's was acoustic and pretty laid back, but it was good. john's was more electric and energetic. i loved both shows, but my husband enjoyed john's the best.","Wow, that's great! How were the shows?"
"i've talked to my husband about trying to get out to see them in california or maybe nevada, ",he's saying we can't afford it.,comparison,but,mid,"i'm sure it will be. i've talked to my husband about trying to get out to see them in california or maybe nevada, but he's saying we can't afford it.","Wow, that sounds amazing."
i've talked to my husband about trying to get out to see them in california ,"maybe nevada, but he's saying we can't afford it.",expansion,or,mid,"i'm sure it will be. i've talked to my husband about trying to get out to see them in california or maybe nevada, but he's saying we can't afford it.","Wow, that sounds amazing."
"we'd probably want to fly, ","there's the air fare, and then of course a hotel room for a couple of days, and meals.",contingency,so,mid,"they're not cheap, i think they start at around a hundred dollars. and that's just a part of it. we'd probably want to fly, so there's the air fare, and then of course a hotel room for a couple of days, and meals.",That's too bad. How much are tickets?
"we'd probably want to fly, so there's the air fare, ","then of course a hotel room for a couple of days, and meals.",expansion,and,mid,"they're not cheap, i think they start at around a hundred dollars. and that's just a part of it. we'd probably want to fly, so there's the air fare, and then of course a hotel room for a couple of days, and meals.",That's too bad. How much are tickets?
i'm wishful thinking.,"realistically i don't see how we can pull this off, even if went alone.",comparison,but,begin,"i'm wishful thinking. but realistically i don't see how we can pull this off, even if went alone.","Yeah, I hadn't thought about that. Do you think you can come up with the money somehow?"
"well, my husband isn't as into the moody blues as i am, ",he wouldn't really care if he didn't go.,contingency,so,mid,"well, my husband isn't as into the moody blues as i am, so he wouldn't really care if he didn't go. and i know other fans on the west coast that i would be able to hang out, so i wouldn't really be by myself.",Why would you want to go alone?
"and i know other fans on the west coast that i would be able to hang out, ",i wouldn't really be by myself.,contingency,so,mid,"well, my husband isn't as into the moody blues as i am, so he wouldn't really care if he didn't go. and i know other fans on the west coast that i would be able to hang out, so i wouldn't really be by myself.",Why would you want to go alone?
"hey, i need to run, ","let's hang out soon, okay!",comparison,but,mid,"gee, i hope you can figure out a way to get there! hey, i need to run, but let's hang out soon, okay! call me!","Well, my husband isn't as into the Moody Blues as I am, so he wouldn't really care if he didn't go. And I know other fans on the West Coast that I would be able to hang out, so I wouldn't really be by myself."
it is the typical musical ,it has a great plot,comparison,but,mid,it is the typical musical but it has a great plot,I have heard about that movie. What is it about.
so it is basically like rock of ages ,set in hollywood with acting?,comparison,but,mid,so it is basically like rock of ages but set in hollywood with acting?,Well it is also about people pursuing their dreams in hollywood and the ups and downs of it
i am feeling a little gassy you think it is ,of the food we had?,contingency,because,mid,i am feeling a little gassy you think it is because of the food we had?,No i am a pure vegetarian i have never tried meat before.
he is usually good on the labor charges ,i am not too sure how much he will charge for the parts,comparison,but,mid,yes there is a shop on 12 and walnut by the shoprite. go ask for mike and he can help you with it. he is usually good on the labor charges but i am not too sure how much he will charge for the parts,Do you know where i can get my car brakes fixed for a reasonable price?
no i didnt ,heard that you had to park your car in the mall but didnt know why.,comparison,but,mid,no i didnt but heard that you had to park your car in the mall but didnt know why.,Did you know that my Nissan Altima brakes are completely worn out?
no i didnt but heard that you had to park your car in the mall ,didnt know why.,comparison,but,mid,no i didnt but heard that you had to park your car in the mall but didnt know why.,Did you know that my Nissan Altima brakes are completely worn out?
did you see that stop sign ,this is the 3rd stop sign you didnt stop for!,contingency,because,mid,did you see that stop sign because this is the 3rd stop sign you didnt stop for!,"Yes i did, i didnt like the fact Akari Theraputics Ceo just resigned. I hae 10000 shares sitting in that stock."
yes i saw all the stop signs ,look the roads are clear and there are no cops so there is nothing to worry about.,comparison,but,mid,yes i saw all the stop signs but look the roads are clear and there are no cops so there is nothing to worry about. just relax and let me do the driving.,Did you see that stop sign because this is the 3rd stop sign you didnt stop for!
yes i saw all the stop signs but look the roads are clear ,there are no cops so there is nothing to worry about.,expansion,and,mid,yes i saw all the stop signs but look the roads are clear and there are no cops so there is nothing to worry about. just relax and let me do the driving.,Did you see that stop sign because this is the 3rd stop sign you didnt stop for!
"it's kind of like oversampled 80's music, slowed down, with lots of sound effects and samples from movies and tv shows, ",there's lots of subgenres that pull from many sources.,comparison,but,mid,"it's kind of like oversampled 80's music, slowed down, with lots of sound effects and samples from movies and tv shows, but there's lots of subgenres that pull from many sources.",So what kind of music is this?
"it's kind of like oversampled 80's music, slowed down, with lots of sound effects ","samples from movies and tv shows, but there's lots of subgenres that pull from many sources.",expansion,and,mid,"it's kind of like oversampled 80's music, slowed down, with lots of sound effects and samples from movies and tv shows, but there's lots of subgenres that pull from many sources.",So what kind of music is this?
"it's kind of like oversampled 80's music, slowed down, with lots of sound effects and samples from movies ","tv shows, but there's lots of subgenres that pull from many sources.",expansion,and,mid,"it's kind of like oversampled 80's music, slowed down, with lots of sound effects and samples from movies and tv shows, but there's lots of subgenres that pull from many sources.",So what kind of music is this?
"it is weird, ","it grew on me quickly, plus a lot of the samples are already catchy or popular songs from 20-40 years ago.",comparison,but,mid,"it is weird, but it grew on me quickly, plus a lot of the samples are already catchy or popular songs from 20-40 years ago.","It sounds kind of interesting, but also weird."
Aesthetic memes and culture is all a visual element as well.,it's like a musical meme?,contingency,so,begin,so it's like a musical meme?,"You definitely should, and nostalgia is one of the underlying themes of the music. Aesthetic memes and culture is all a visual element as well."
"i liked it, ",some people that were watching it with me didn't like it,comparison,but,mid,"i liked it, but some people that were watching it with me didn't like it",What did you think?
"yeah it is, ",i never had the chance to watch it until that day,comparison,but,mid,"yeah it is, but i never had the chance to watch it until that day","Wow, that´s a very old movie"
"it is a little early to be able to tell, ",i think you may be right.,comparison,but,mid,"it is a little early to be able to tell, but i think you may be right.",I think that he might win an oscar for that performance.
not really...,i saw an outstanding movie yesterday?,comparison,but,mid,not really...but i saw an outstanding movie yesterday?,Doing well.  Got any good news?!
we never watch what we want anymore ,he'll throw a tantrum.,contingency,because,mid,"yes, my kid has done that too! we never watch what we want anymore because he'll throw a tantrum.","I hear you. When my son turned four, he started commandeering the TV remote control."
"the other night, i wanted to watch captain america, ",we had to watch paw patrol for the umpteenth time instea.,comparison,but,mid,"yeah, that's very hard to put up with. the other night, i wanted to watch captain america, but we had to watch paw patrol for the umpteenth time instea.",The worst thing is when I want to watch a movie. He won't let me.
"no concerts, ",i did see a great movie last night!,comparison,but,mid,"no concerts, but i did see a great movie last night!","Pretty good, see any good movie or go to any good concert recently?"
