arg1,arg2,relation,connective,type,original_utt,original_utt_prev
"no i never have, ",its my favorite sport,comparison,but,mid,"no i never have, but its my favorite sport",That would be fun! Have you every played before?
"yes, there can be ties ",you can also play shootout,comparison,but,mid,"yes, there can be ties but you can also play shootout",Can there be ties?
"well, bruins are the best team ",they have patrick bergeron,contingency,because,mid,"well, bruins are the best team because they have patrick bergeron","Yeah, I grew up living there."
"i know that, ",there are always space for comebacks.,comparison,but,mid,"i know that, but there are always space for comebacks.","You do know that the Blackhawks are doing much better than the Bruins, right?"
yeah i think it's ,of chicago's cap problems.,contingency,because,mid,yeah i think it's because of chicago's cap problems.,Did you see that the Carolina Hurricanes traded for Scott Darling a couple of weeks ago?
"you're not wrong, ",goalies get hot a lot of the time too.,comparison,but,mid,"you're not wrong, but goalies get hot a lot of the time too. he might not keep it up.",Well I guess it might not be that black and white. Lack did end the season well.
definitely helps their chances.,they might need some offense too.,comparison,but,begin,definitely helps their chances. but they might need some offense too.,I guess we'll see. If their goaltending improves they could really make the playoffs.
i'm not much of a penguins fan ,i'm cautiously optimistic.,contingency,so,mid,i really hope so. i'm not much of a penguins fan so i'm cautiously optimistic.,Fair enough. Hopefully the rest of the series will be this competitive.
"he's good and all that, ",he's always had such a great team around him too.,comparison,but,mid,"he's good and all that, but he's always had such a great team around him too.",That's a strong take!
"to an extent, ",he's only on the ice for like 18 minutes per game.,comparison,but,mid,"to an extent, but he's only on the ice for like 18 minutes per game.","Sure, but he's a big part in making those around him better."
"nashville had a lot of slightly better than average teams when barry trotz was coaching there, ",this year they're finally a legitimate contender.,comparison,but,mid,"nashville had a lot of slightly better than average teams when barry trotz was coaching there, but this year they're finally a legitimate contender.","This is the deepest in the playoffs they've ever gone, it's pretty cool for that town."
the ducks have more firepower on offense ,i think their defense is vulnerable.,comparison,but,mid,the ducks have more firepower on offense but i think their defense is vulnerable.,"Of course they are, since they're in the conference finals. It would still be an upset to beat the Ducks."
