arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
it sure was.,"she is with blake shelton, a country singer now.",comparison,but,begin,"it sure was. but she is with blake shelton, a country singer now.","Right, that was after her divorce from her cheating husband right?",Statement,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 223.13283875, 'It Sure Was (Love)')]","[('Person', 1561.44, 'Blake Shelton'), ('TVSeries', 242.16, 'The country singer')]",['sport'],['entertainment'],['Phatic'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'sure was', 'id': 1741, 'status': None, 'engaged': [], 'lexeme': 'sure was', 'alias': ['sure was'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df46a240>}, 'gkg': 'kg:/g/1q5hn8c57', 'granular_actor_types': {}, 'granular_entity_types': {'song by kris kristofferson': 1}, 'gkg_name': 'It Sure Was (Love)', 'gkg_type': ['Thing']}, {'name': 'on the radio', 'id': 518, 'status': None, 'engaged': [], 'lexeme': 'on the radio', 'alias': ['on the radio'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e06f4e10>}, 'gkg': 'kg:/g/11c37zhlz8', 'granular_actor_types': {}, 'granular_entity_types': {'song by donna summer': 1}, 'gkg_name': 'On The Radio', 'gkg_type': ['Thing']}]","[{'name': 'blake shelton', 'id': 1742, 'status': None, 'engaged': [], 'lexeme': 'blake shelton', 'alias': ['blake shelton'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df36d0b8>}, 'gkg': 'kg:/m/046pqq', 'granular_actor_types': {}, 'granular_entity_types': {'american singer': 1}, 'gkg_name': 'Blake Shelton', 'gkg_type': ['Person']}, {'name': 'country singer', 'id': 1744, 'status': None, 'engaged': [], 'lexeme': 'country singer', 'alias': ['country singer'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df56a400>}, 'gkg': 'kg:/g/11g6ylzmjf', 'granular_actor_types': {}, 'granular_entity_types': {'tv program': 1}, 'gkg_name': 'The country singer', 'gkg_type': ['TVSeries']}, {'name': None, 'id': 1743, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['now'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df56a908>}, 'gkg': None, 'granular_actor_types': {'time': 0.5}, 'granular_entity_types': {}}, {'name': 'sure was', 'id': 1741, 'status': None, 'engaged': [], 'lexeme': 'sure was', 'alias': ['sure was'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df46a240>}, 'gkg': 'kg:/g/1q5hn8c57', 'granular_actor_types': {}, 'granular_entity_types': {'song by kris kristofferson': 1}, 'gkg_name': 'It Sure Was (Love)', 'gkg_type': ['Thing']}]",It Sure Was (Love),"The country singer, Blake Shelton",,now,"[('Thing', 223.13283875, 'It Sure Was (Love)')]","[('Person', 1561.44, 'Blake Shelton'), ('TVSeries', 242.16, 'The country singer')]",True,True
"i really like some of his newer stuff, ",i do not know much of his older stuff.,comparison,but,mid,"i really like some of his newer stuff, but i do not know much of his older stuff.",I like Blake Shelton. I know his music.,Statement,Reject,None,None,"('Neutral', 1.0)","('Negative', 1.0)",[],[],['sport'],['sport'],['Phatic'],['Other'],None,None,[],[],[],[],None,None,"[{'name': 'blake shelton', 'id': 1742, 'status': None, 'engaged': [], 'lexeme': 'blake shelton', 'alias': ['blake shelton'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df36d0b8>}, 'gkg': 'kg:/m/046pqq', 'granular_actor_types': {}, 'granular_entity_types': {'american singer': 1}, 'gkg_name': 'Blake Shelton', 'gkg_type': ['Person']}, {'name': 'country singer', 'id': 1744, 'status': None, 'engaged': [], 'lexeme': 'country singer', 'alias': ['country singer'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df56a400>}, 'gkg': 'kg:/g/11g6ylzmjf', 'granular_actor_types': {}, 'granular_entity_types': {'tv program': 1}, 'gkg_name': 'The country singer', 'gkg_type': ['TVSeries']}, {'name': None, 'id': 1743, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['now'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df56a908>}, 'gkg': None, 'granular_actor_types': {'time': 0.5}, 'granular_entity_types': {}}]",[],,,,,[],[],True,True
"it is, ",i really like how the song turned out.,comparison,but,mid,"it is, but i really like how the song turned out.",That's right. It is kind of a funny mix of genres.,Statement,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)","[('Thing', 495.957, 'it is')]","[('Thing', 453.194, 'turned out'), ('Movie', 818.2615, 'The Song')]",['tech'],['entertainment'],['Other'],['Music'],None,None,[],['music'],[],[],None,None,"[{'name': 'is', 'id': 403, 'status': None, 'engaged': [], 'lexeme': 'is', 'alias': ['is', 'that i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0a4ccf8>}, 'gkg': 'kg:/g/11cnn1k69l', 'granular_actor_types': {}, 'granular_entity_types': {'song by audrey assad': 1}, 'gkg_name': 'it is', 'gkg_type': ['Thing']}]","[{'name': 'turned out', 'id': 1745, 'status': None, 'engaged': [], 'lexeme': 'turned out', 'alias': ['turned out'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6c6d68>}, 'gkg': 'kg:/g/1s05rnr3h', 'granular_actor_types': {}, 'granular_entity_types': {'song by the whispers': 1}, 'gkg_name': 'turned out', 'gkg_type': ['Thing']}, {'name': 'the song', 'id': 827, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97dfeedeb8>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}, {'name': 'is', 'id': 403, 'status': None, 'engaged': [], 'lexeme': 'is', 'alias': ['is', 'that i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0a4ccf8>}, 'gkg': 'kg:/g/11cnn1k69l', 'granular_actor_types': {}, 'granular_entity_types': {'song by audrey assad': 1}, 'gkg_name': 'it is', 'gkg_type': ['Thing']}]",it is,"turned out, The Song",,,"[('Thing', 495.957, 'it is')]","[('Thing', 453.194, 'turned out'), ('Movie', 818.2615, 'The Song')]",True,True
"that's the point, it was quite different ",very upbeat and loud like some rock.,comparison,but,mid,"that's the point, it was quite different but very upbeat and loud like some rock.",Didn't sound like head banger music to you? It had to be different.,Statement,Continuer,None,None,"('Neutral', 1.0)","('Verypositive', 1.0)","[('MusicAlbum', 543.0005, 'The Point!')]","[('Thing', 167.661375, 'Play Some Rock')]",['tech'],['entertainment'],['Phatic'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'the point', 'id': 1081, 'status': None, 'engaged': [], 'lexeme': 'the point', 'alias': ['the point'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0490908>}, 'gkg': 'kg:/m/01ksrv5', 'granular_actor_types': {'idea': 0.4166666666666667}, 'granular_entity_types': {'studio album by harry nilsson': 1}, 'gkg_name': 'The Point!', 'gkg_type': ['MusicAlbum']}, {'name': 'turned out', 'id': 1745, 'status': None, 'engaged': [], 'lexeme': 'turned out', 'alias': ['turned out'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6c6d68>}, 'gkg': 'kg:/g/1s05rnr3h', 'granular_actor_types': {}, 'granular_entity_types': {'song by the whispers': 1}, 'gkg_name': 'turned out', 'gkg_type': ['Thing']}, {'name': 'the song', 'id': 827, 'status': None, 'engaged': [], 'lexeme': 'the song', 'alias': ['the song'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97dfeedeb8>}, 'gkg': 'kg:/m/0z6v8t7', 'granular_actor_types': {'communication': 0.23076923076923078}, 'granular_entity_types': {'2014 film': 1}, 'gkg_name': 'The Song', 'gkg_type': ['Movie']}]","[{'name': 'some rock', 'id': 1706, 'status': None, 'engaged': [], 'lexeme': 'some rock', 'alias': ['some rock'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df2b6630>}, 'gkg': 'kg:/g/1q5jx55d_', 'granular_actor_types': {'object': 0.2222222222222222}, 'granular_entity_types': {'song by liquido': 1}, 'gkg_name': 'Play Some Rock', 'gkg_type': ['Thing']}, {'name': 'the point', 'id': 1081, 'status': None, 'engaged': [], 'lexeme': 'the point', 'alias': ['the point'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0490908>}, 'gkg': 'kg:/m/01ksrv5', 'granular_actor_types': {'idea': 0.4166666666666667}, 'granular_entity_types': {'studio album by harry nilsson': 1}, 'gkg_name': 'The Point!', 'gkg_type': ['MusicAlbum']}]",The Point!,Play Some Rock,,,"[('MusicAlbum', 543.0005, 'The Point!')]","[('Thing', 167.661375, 'Play Some Rock')]",True,True
"well, we were talking about mozart - ",whatever others you like too.,comparison,but,mid,"well, we were talking about mozart - but whatever others you like too.",My favorite piece by Mozart or any composer?,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)",[],[],['sport'],['sport'],['Other'],['Movies_TV'],None,None,[],[],[],[],None,None,"[{'name': None, 'id': 1746, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['mozart'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df73beb8>}, 'gkg': None, 'granular_actor_types': {'person': 0.2777777777777778}, 'granular_entity_types': {}}, {'name': 'some rock', 'id': 1706, 'status': None, 'engaged': [], 'lexeme': 'some rock', 'alias': ['some rock'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df2b6630>}, 'gkg': 'kg:/g/1q5jx55d_', 'granular_actor_types': {'object': 0.2222222222222222}, 'granular_entity_types': {'song by liquido': 1}, 'gkg_name': 'Play Some Rock', 'gkg_type': ['Thing']}]","[{'name': None, 'id': 1747, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['whatever others'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6d4080>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1746, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['mozart'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df73beb8>}, 'gkg': None, 'granular_actor_types': {'person': 0.2777777777777778}, 'granular_entity_types': {}}]",,,mozart,whatever others,[],[],True,True
i would love to ...... ,i have to work!,comparison,but,mid,really. i would love to ...... but i have to work!,Love to. Hey how about next weekend? There's gonna be a group of composers at the Embassy Theatre,Statement,Emphasis,None,None,"('Positive', 1.0)","('Positive', 1.0)","[('Thing', 728.147, 'I Would Love To')]","[('Thing', 154.92441125, ""Don't Have to Work"")]",['entertainment'],['business'],['Other'],['SciTech'],None,None,[],[],[],[],None,None,"[{'name': 'i would love to', 'id': 1748, 'status': None, 'engaged': [], 'lexeme': 'i would love to', 'alias': ['i would love to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6ec4e0>}, 'gkg': 'kg:/g/1q5j7dgqq', 'granular_actor_types': {}, 'granular_entity_types': {'song by steve vai': 1}, 'gkg_name': 'I Would Love To', 'gkg_type': ['Thing']}, {'name': None, 'id': 1747, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['whatever others'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6d4080>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'have to work', 'id': 1749, 'status': None, 'engaged': [], 'lexeme': 'have to work', 'alias': ['have to work'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6c6a58>}, 'gkg': 'kg:/g/11b8c9y050', 'granular_actor_types': {}, 'granular_entity_types': {'song by rusty willoughby': 1}, 'gkg_name': ""Don't Have to Work"", 'gkg_type': ['Thing']}, {'name': 'i would love to', 'id': 1748, 'status': None, 'engaged': [], 'lexeme': 'i would love to', 'alias': ['i would love to'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6ec4e0>}, 'gkg': 'kg:/g/1q5j7dgqq', 'granular_actor_types': {}, 'granular_entity_types': {'song by steve vai': 1}, 'gkg_name': 'I Would Love To', 'gkg_type': ['Thing']}]",I Would Love To,Don't Have to Work,,,"[('Thing', 728.147, 'I Would Love To')]","[('Thing', 154.92441125, ""Don't Have to Work"")]",True,True
"i liked britney's showmanship, ",i think christina was more talented.,comparison,but,mid,"see, this was very tough for me.  i liked britney's showmanship, but i think christina was more talented.","Let's get into the great pop wars of our time, where you team Britney or Christina?",Statement,Statement,None,None,"('Positive', 1.0)","('Negative', 1.0)",[],[],['sport'],['sport'],['Other'],['Celebrities'],None,None,[],[],['opinion_provide_pos_patterns_no:match'],[],None,None,"[{'name': None, 'id': 942, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['britney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97dfa5bb70>, 'showmanship': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df736e10>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'have to work', 'id': 1749, 'status': None, 'engaged': [], 'lexeme': 'have to work', 'alias': ['have to work'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6c6a58>}, 'gkg': 'kg:/g/11b8c9y050', 'granular_actor_types': {}, 'granular_entity_types': {'song by rusty willoughby': 1}, 'gkg_name': ""Don't Have to Work"", 'gkg_type': ['Thing']}]","[{'name': None, 'id': 940, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['christina'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97dfbfa668>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 942, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['britney'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97dfa5bb70>, 'showmanship': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df736e10>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",,,britney,christina,[],[],True,True
"i agree, ",if you had to pick one who would it be?,comparison,but,mid,"i agree, but if you had to pick one who would it be?","See, this was very tough for me.  I liked Britney's showmanship, but I think Christina was more talented.",Accept,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 267.88475, 'I Agree')]","[('Movie', 195.31110875, 'The Man Who Would Be King')]",['business'],['sport'],['Phatic'],['Movies_TV'],None,None,[],[],[],[],None,None,"[{'name': 'i agree', 'id': 1499, 'status': None, 'engaged': [], 'lexeme': 'i agree', 'alias': ['i agree'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df05a4a8>}, 'gkg': 'kg:/g/11c3knrpk5', 'granular_actor_types': {}, 'granular_entity_types': {'song by krezip': 1}, 'gkg_name': 'I Agree', 'gkg_type': ['Thing']}, {'name': None, 'id': 940, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['christina'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97dfbfa668>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'voice', 'id': 352, 'status': None, 'engaged': [], 'lexeme': 'voice', 'alias': ['of', 'can rap with', 'passing', 'hits', 'shins', 'becomes', 'impossible', 'one', 'divorce', 'ones', 'without', 'voice', 'music', 'shows on dave matthews band message board sites', 'like', 'others'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0e010f0>}, 'gkg': 'kg:/g/11dfx_z5p3', 'granular_actor_types': {}, 'granular_entity_types': {'song by builder': 1}, 'gkg_name': 'Her Voice', 'gkg_type': ['Thing']}, {'name': 'be', 'id': 1751, 'status': None, 'engaged': [], 'lexeme': 'be', 'alias': ['be'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df67de10>}, 'gkg': 'kg:/m/09pyqc', 'granular_actor_types': {}, 'granular_entity_types': {'1975 film': 1}, 'gkg_name': 'The Man Who Would Be King', 'gkg_type': ['Movie']}, {'name': 'i agree', 'id': 1499, 'status': None, 'engaged': [], 'lexeme': 'i agree', 'alias': ['i agree'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df05a4a8>}, 'gkg': 'kg:/g/11c3knrpk5', 'granular_actor_types': {}, 'granular_entity_types': {'song by krezip': 1}, 'gkg_name': 'I Agree', 'gkg_type': ['Thing']}]",I Agree,The Man Who Would Be King,,,"[('Thing', 267.88475, 'I Agree')]","[('Movie', 195.31110875, 'The Man Who Would Be King')]",True,True
"they are my guilty pleasure, ",i would have to go with korn.,comparison,but,mid,"oh, to this day i still rock both on bad days!  they are my guilty pleasure, but i would have to go with korn.",We'll call it a draw.  Did you like Limp Bizkit or Korn?,Statement,Statement,None,None,"('Positive', 1.0)","('Neutral', 1.0)","[('MusicAlbum', 351.13160225, 'My Guilty Pleasure')]",[],['sport'],['sport'],['Politics'],['Music'],None,None,[],[],[],[],None,None,"[{'name': 'guilty pleasure', 'id': 1752, 'status': None, 'engaged': [], 'lexeme': 'guilty pleasure', 'alias': ['guilty pleasure'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df7365f8>}, 'gkg': 'kg:/m/07k9q7m', 'granular_actor_types': {}, 'granular_entity_types': {'studio album by sally shapiro': 1}, 'gkg_name': 'My Guilty Pleasure', 'gkg_type': ['MusicAlbum']}, {'name': 'voice', 'id': 352, 'status': None, 'engaged': [], 'lexeme': 'voice', 'alias': ['of', 'can rap with', 'passing', 'hits', 'shins', 'becomes', 'impossible', 'one', 'divorce', 'ones', 'without', 'voice', 'music', 'shows on dave matthews band message board sites', 'like', 'others'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97e0e010f0>}, 'gkg': 'kg:/g/11dfx_z5p3', 'granular_actor_types': {}, 'granular_entity_types': {'song by builder': 1}, 'gkg_name': 'Her Voice', 'gkg_type': ['Thing']}, {'name': 'be', 'id': 1751, 'status': None, 'engaged': [], 'lexeme': 'be', 'alias': ['be'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df67de10>}, 'gkg': 'kg:/m/09pyqc', 'granular_actor_types': {}, 'granular_entity_types': {'1975 film': 1}, 'gkg_name': 'The Man Who Would Be King', 'gkg_type': ['Movie']}]","[{'name': None, 'id': 1753, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['korn'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6242e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'guilty pleasure', 'id': 1752, 'status': None, 'engaged': [], 'lexeme': 'guilty pleasure', 'alias': ['guilty pleasure'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df7365f8>}, 'gkg': 'kg:/m/07k9q7m', 'granular_actor_types': {}, 'granular_entity_types': {'studio album by sally shapiro': 1}, 'gkg_name': 'My Guilty Pleasure', 'gkg_type': ['MusicAlbum']}]",My Guilty Pleasure,,,korn,"[('MusicAlbum', 351.13160225, 'My Guilty Pleasure')]",[],True,True
"see, i had a think for the lb guitarist ",i have to go with them.,contingency,so,mid,"see, i had a think for the lb guitarist so i have to go with them.","Oh, to this day I still rock both on bad days!  They are my guilty pleasure, but I would have to go with Korn.",Statement,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)","[('Thing', 217.118827625, 'Think for Yourself')]","[('Thing', 360.4074475, 'Go With Them')]",['entertainment'],['sport'],['Music'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'think for', 'id': 1755, 'status': None, 'engaged': [], 'lexeme': 'think for', 'alias': ['think for'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df66e940>}, 'gkg': 'kg:/g/11c3kn58gy', 'granular_actor_types': {}, 'granular_entity_types': {'song by the beatles': 1}, 'gkg_name': 'Think for Yourself', 'gkg_type': ['Thing']}, {'name': None, 'id': 1754, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['lb guitarist'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df74b160>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 1753, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['korn'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df6242e8>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'go with', 'id': 1756, 'status': None, 'engaged': [], 'lexeme': 'go with', 'alias': ['go with'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df721710>}, 'gkg': 'kg:/g/1q5j4v16y', 'granular_actor_types': {}, 'granular_entity_types': {'song by adam arcuragi': 1}, 'gkg_name': 'Go With Them', 'gkg_type': ['Thing']}, {'name': 'think for', 'id': 1755, 'status': None, 'engaged': [], 'lexeme': 'think for', 'alias': ['think for'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df66e940>}, 'gkg': 'kg:/g/11c3kn58gy', 'granular_actor_types': {}, 'granular_entity_types': {'song by the beatles': 1}, 'gkg_name': 'Think for Yourself', 'gkg_type': ['Thing']}, {'name': None, 'id': 1754, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['lb guitarist'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f97df74b160>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]",Think for Yourself,Go With Them,lb guitarist,,"[('Thing', 217.118827625, 'Think for Yourself')]","[('Thing', 360.4074475, 'Go With Them')]",True,True
