arg1,arg2,relation,connective,type,original_utt,original_utt_prev,arg1_dialogue_act,arg2_dialogue_act,arg1_special_dialogue_act,arg2_special_dialogue_act,arg1_sentiment,arg2_sentiment,arg1_gnode_entities,arg2_gnode_entities,arg1_topic,arg2_topic,arg1_cobot_topics,arg2_cobot_topics,arg1_cobot_topics_process,arg2_cobot_topics_process,arg1_flow_topics,arg2_flow_topics,arg1_intents,arg2_intents,arg1_signature,arg2_signature,arg1_actors,arg2_actors,arg1_gkg_entities,arg2_gkg_entities,arg1_gkg_keywords,arg2_gkg_keywords,arg1_gkg_etype_list,arg2_gkg_etype_list,arg1_non_ambiguous_named_entity_person,arg2_non_ambiguous_named_entity_person
me too!,i think i like vin diesel better.,comparison,but,begin,me too!  but i think i like vin diesel better.,I probably saw it 12 times!  I love Paul Walker,Emphasis,Statement,None,None,"('Neutral', 1.0)","('Neutral', 1.0)",[],"[('Person', 1425.276, 'Vin Diesel')]",['sport'],['sport'],['Phatic'],['Celebrities'],None,None,[],[],[],['opinion_provide_pos_patterns_vin diesel'],None,None,"[{'name': 'a pleasant surprise', 'id': 687, 'status': None, 'engaged': [], 'lexeme': 'a pleasant surprise', 'alias': ['a pleasant surprise'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8fe28d0>}, 'gkg': 'kg:/m/0dps4_9', 'granular_actor_types': {}, 'granular_entity_types': {'song by eternal darkness': 1}, 'gkg_name': 'A Pleasant Surprise', 'gkg_type': ['MusicRecording']}, {'name': 'in for', 'id': 686, 'status': None, 'engaged': [], 'lexeme': 'in for', 'alias': ['in for'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8fe2ba8>}, 'gkg': 'kg:/g/11c5_9l6j3', 'granular_actor_types': {}, 'granular_entity_types': {'song by arabesque': 1}, 'gkg_name': 'in for', 'gkg_type': ['Thing']}]","[{'name': 'vin diesel', 'id': 378, 'status': None, 'engaged': [], 'lexeme': 'vin diesel', 'alias': ['vin diesel'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9ab72b0>}, 'gkg': 'kg:/m/025n3p', 'granular_actor_types': {}, 'granular_entity_types': {'american actor': 1}, 'gkg_name': 'Vin Diesel', 'gkg_type': ['Person']}]",,Vin Diesel,,,[],"[('Person', 1425.276, 'Vin Diesel')]",True,True
it's ok ,it's getting a little ridiculous now.,comparison,but,mid,it's ok but it's getting a little ridiculous now.,What do you think of the latest Fast & Furious film?,Statement,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)",[],"[('Thing', 788.606, 'a little')]",['sport'],['sport'],['Phatic'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'vin diesel', 'id': 378, 'status': None, 'engaged': [], 'lexeme': 'vin diesel', 'alias': ['vin diesel'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9ab72b0>}, 'gkg': 'kg:/m/025n3p', 'granular_actor_types': {}, 'granular_entity_types': {'american actor': 1}, 'gkg_name': 'Vin Diesel', 'gkg_type': ['Person']}]","[{'name': 'a little', 'id': 688, 'status': None, 'engaged': [], 'lexeme': 'a little', 'alias': ['a little'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8fe2fd0>}, 'gkg': 'kg:/g/11b7693m4p', 'granular_actor_types': {}, 'granular_entity_types': {'song by ella fitzgerald': 1}, 'gkg_name': 'a little', 'gkg_type': ['Thing']}]",,a little,,,[],"[('Thing', 788.606, 'a little')]",True,True
"basically, yes, ",it's getting too far away from its roots.,comparison,but,mid,"basically, yes, but it's getting too far away from its roots.","Oh, it's getting too unrealistic?",yAnswer,Statement,None,None,"('Neutral', 1.0)","('Negative', 1.0)",[],[],['sport'],['business'],['Other'],['Travel_Geo'],None,None,[],[],[],[],None,None,"[{'name': 'a little', 'id': 688, 'status': None, 'engaged': [], 'lexeme': 'a little', 'alias': ['a little'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8fe2fd0>}, 'gkg': 'kg:/g/11b7693m4p', 'granular_actor_types': {}, 'granular_entity_types': {'song by ella fitzgerald': 1}, 'gkg_name': 'a little', 'gkg_type': ['Thing']}]",[],,,,,[],[],True,True
"yeah, i liked the first film the best ",it was just simple and fun.,contingency,because,mid,"yeah, i liked the first film the best because it was just simple and fun.","Yes, they went away from car racing and focus on heists more now.",yAnswer,Statement,None,None,"('Positive', 1.0)","('Positive', 1.0)",[],[],['entertainment'],['entertainment'],['Movies_TV'],['Phatic'],None,None,['movie'],[],['opinion_provide_pos_patterns_no:match'],[],None,None,"[{'name': None, 'id': 415, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['film'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9846cf8>}, 'gkg': None, 'granular_actor_types': {'product': 0.42857142857142855, 'object': 0.09523809523809523}, 'granular_entity_types': {}}]","[{'name': None, 'id': 562, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['fun'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a93e1ba8>}, 'gkg': None, 'granular_actor_types': {'act': 0.3333333333333333, 'event': 0.26666666666666666}, 'granular_entity_types': {}}, {'name': None, 'id': 415, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['film'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9846cf8>}, 'gkg': None, 'granular_actor_types': {'product': 0.42857142857142855, 'object': 0.09523809523809523}, 'granular_entity_types': {}}]",,,film,fun,[],[],True,True
"yes, that is way too many, ",do you wanna make it 31 because now i want to watch it again.,comparison,but,mid,"yes, that is way too many, but do you wanna make it 31 because now i want to watch it again.","30, why is that a lot?",Accept,Statement,None,None,"('Negative', 1.0)","('Negative', 1.0)","[('MusicRecording', 301.07807975, 'One Is Way Too Many')]",[],['tech'],['sport'],['Psychology'],['Other'],None,None,[],[],[],[],None,None,"[{'name': 'is way too many', 'id': 689, 'status': None, 'engaged': [], 'lexeme': 'is way too many', 'alias': ['is way too many'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90203c8>}, 'gkg': 'kg:/m/0rgvwt4', 'granular_actor_types': {}, 'granular_entity_types': {'song by coal porters': 1}, 'gkg_name': 'One Is Way Too Many', 'gkg_type': ['MusicRecording']}, {'name': None, 'id': 562, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['fun'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a93e1ba8>}, 'gkg': None, 'granular_actor_types': {'act': 0.3333333333333333, 'event': 0.26666666666666666}, 'granular_entity_types': {}}]","[{'name': 'is way too many', 'id': 689, 'status': None, 'engaged': [], 'lexeme': 'is way too many', 'alias': ['is way too many'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90203c8>}, 'gkg': 'kg:/m/0rgvwt4', 'granular_actor_types': {}, 'granular_entity_types': {'song by coal porters': 1}, 'gkg_name': 'One Is Way Too Many', 'gkg_type': ['MusicRecording']}]",One Is Way Too Many,,,,"[('MusicRecording', 301.07807975, 'One Is Way Too Many')]",[],True,True
"yes, that is way too many, but do you wanna make it 31 ",now i want to watch it again.,contingency,because,mid,"yes, that is way too many, but do you wanna make it 31 because now i want to watch it again.","30, why is that a lot?",Statement,Statement,None,None,"('Negative', 1.0)","('Neutral', 1.0)","[('MusicRecording', 301.07874999999996, 'One Is Way Too Many')]",[],['sport'],['sport'],['Other'],['Phatic'],None,None,[],[],[],[],None,None,"[{'name': 'is way too many', 'id': 689, 'status': None, 'engaged': [], 'lexeme': 'is way too many', 'alias': ['is way too many'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90203c8>}, 'gkg': 'kg:/m/0rgvwt4', 'granular_actor_types': {}, 'granular_entity_types': {'song by coal porters': 1}, 'gkg_name': 'One Is Way Too Many', 'gkg_type': ['MusicRecording']}]","[{'name': 'is way too many', 'id': 689, 'status': None, 'engaged': [], 'lexeme': 'is way too many', 'alias': ['is way too many'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90203c8>}, 'gkg': 'kg:/m/0rgvwt4', 'granular_actor_types': {}, 'granular_entity_types': {'song by coal porters': 1}, 'gkg_name': 'One Is Way Too Many', 'gkg_type': ['MusicRecording']}]",One Is Way Too Many,,,,"[('MusicRecording', 301.07874999999996, 'One Is Way Too Many')]",[],True,True
"i absolutely loved that they fashioned a happy ending for him, ","he didn't die, he just kind of rode off into the sunset with his family.",expansion,and,mid,"i absolutely loved that they fashioned a happy ending for him, and he didn't die, he just kind of rode off into the sunset with his family.","Yeah, as I watched that last film he was in, I kept waiting for the character to get killed off.",Statement,nAnswer,None,None,"('Positive', 1.0)","('Negative', 1.0)","[('Thing', 533.2727785, 'a happy ending')]","[('Thing', 253.8771865, 'Just Kind'), ('Movie', 332.896591125, 'After the Sunset'), ('Book', 583.29075, 'His Family')]",['sport'],['sport'],['Other'],['Sports'],None,None,[],['astronomy'],[],[],None,None,"[{'name': 'a happy ending', 'id': 690, 'status': None, 'engaged': [], 'lexeme': 'a happy ending', 'alias': ['a happy ending'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90263c8>}, 'gkg': 'kg:/g/1s05vvtms', 'granular_actor_types': {}, 'granular_entity_types': {'song by maaya sakamoto': 1}, 'gkg_name': 'a happy ending', 'gkg_type': ['Thing']}]","[{'name': 'just kind', 'id': 691, 'status': None, 'engaged': [], 'lexeme': 'just kind', 'alias': ['just kind'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90554e0>}, 'gkg': 'kg:/g/11f_dyyt2h', 'granular_actor_types': {}, 'granular_entity_types': {'song by nasty': 1}, 'gkg_name': 'Just Kind', 'gkg_type': ['Thing']}, {'name': 'the sunset', 'id': 692, 'status': None, 'engaged': [], 'lexeme': 'the sunset', 'alias': ['the sunset'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9026d30>}, 'gkg': 'kg:/m/03xcx9', 'granular_actor_types': {'time': 0.7368421052631579, 'indication': 0.631578947368421}, 'granular_entity_types': {'2004 film': 1}, 'gkg_name': 'After the Sunset', 'gkg_type': ['Movie']}, {'name': 'family', 'id': 693, 'status': None, 'engaged': [], 'lexeme': 'family', 'alias': ['family'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a905a128>}, 'gkg': 'kg:/m/090n_k', 'granular_actor_types': {}, 'granular_entity_types': {'novel by ernest poole': 1}, 'gkg_name': 'His Family', 'gkg_type': ['Book']}, {'name': 'a happy ending', 'id': 690, 'status': None, 'engaged': [], 'lexeme': 'a happy ending', 'alias': ['a happy ending'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90263c8>}, 'gkg': 'kg:/g/1s05vvtms', 'granular_actor_types': {}, 'granular_entity_types': {'song by maaya sakamoto': 1}, 'gkg_name': 'a happy ending', 'gkg_type': ['Thing']}]",a happy ending,"Just Kind, After the Sunset, His Family",,,"[('Thing', 533.2727785, 'a happy ending')]","[('Thing', 253.8771865, 'Just Kind'), ('Movie', 332.896591125, 'After the Sunset'), ('Book', 583.29075, 'His Family')]",True,True
"i won't say exotic, ",seeing them drifting and whatnot on tokyo streets is very interesting.,comparison,but,mid,"i love the tokyo drift one! it actually has a different setting. i won't say exotic, but seeing them drifting and whatnot on tokyo streets is very interesting.",Do you have any particular ones you love? And Why?,Reject,Continuer,None,None,"('Neutral', 1.0)","('Positive', 1.0)",[],"[('Movie', 303.201416, 'Tokyo Streets')]",['sport'],['sport'],['Other'],['Other'],None,None,[],[],[],[],None,None,"[{'name': 'just kind', 'id': 691, 'status': None, 'engaged': [], 'lexeme': 'just kind', 'alias': ['just kind'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90554e0>}, 'gkg': 'kg:/g/11f_dyyt2h', 'granular_actor_types': {}, 'granular_entity_types': {'song by nasty': 1}, 'gkg_name': 'Just Kind', 'gkg_type': ['Thing']}, {'name': 'the sunset', 'id': 692, 'status': None, 'engaged': [], 'lexeme': 'the sunset', 'alias': ['the sunset'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9026d30>}, 'gkg': 'kg:/m/03xcx9', 'granular_actor_types': {'time': 0.7368421052631579, 'indication': 0.631578947368421}, 'granular_entity_types': {'2004 film': 1}, 'gkg_name': 'After the Sunset', 'gkg_type': ['Movie']}, {'name': 'family', 'id': 693, 'status': None, 'engaged': [], 'lexeme': 'family', 'alias': ['family'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a905a128>}, 'gkg': 'kg:/m/090n_k', 'granular_actor_types': {}, 'granular_entity_types': {'novel by ernest poole': 1}, 'gkg_name': 'His Family', 'gkg_type': ['Book']}]","[{'name': None, 'id': 694, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['whatnot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8f8bef0>}, 'gkg': None, 'granular_actor_types': {'object': 0.13333333333333333}, 'granular_entity_types': {}}, {'name': 'tokyo streets', 'id': 695, 'status': None, 'engaged': [], 'lexeme': 'tokyo streets', 'alias': ['tokyo streets'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8f8be10>}, 'gkg': 'kg:/m/0crxv9t', 'granular_actor_types': {}, 'granular_entity_types': {'2006 film': 1}, 'gkg_name': 'Tokyo Streets', 'gkg_type': ['Movie']}]",,Tokyo Streets,,whatnot,[],"[('Movie', 303.201416, 'Tokyo Streets')]",True,True
"call me bias, i think it is ",it is the last movie paul walker was in prior to his accident.,contingency,because,mid,"call me bias, i think it is because it is the last movie paul walker was in prior to his accident.",Why do you like it better than the others?,Statement,nAnswer,None,None,"('Negative', 1.0)","('Neutral', 1.0)","[('Thing', 495.957, 'it is')]",[],['sport'],['entertainment'],['Other'],['Movies_TV'],None,None,[],['movie'],[],[],None,None,"[{'name': None, 'id': 696, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['bias , i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8f87668>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'is', 'id': 379, 'status': None, 'engaged': [], 'lexeme': 'is', 'alias': ['is'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9afb710>}, 'gkg': 'kg:/g/11cnn1k69l', 'granular_actor_types': {}, 'granular_entity_types': {'song by audrey assad': 1}, 'gkg_name': 'it is', 'gkg_type': ['Thing']}, {'name': None, 'id': 694, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['whatnot'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8f8bef0>}, 'gkg': None, 'granular_actor_types': {'object': 0.13333333333333333}, 'granular_entity_types': {}}, {'name': 'tokyo streets', 'id': 695, 'status': None, 'engaged': [], 'lexeme': 'tokyo streets', 'alias': ['tokyo streets'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8f8be10>}, 'gkg': 'kg:/m/0crxv9t', 'granular_actor_types': {}, 'granular_entity_types': {'2006 film': 1}, 'gkg_name': 'Tokyo Streets', 'gkg_type': ['Movie']}]","[{'name': None, 'id': 697, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the last movie paul walker', 'in prior'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9020390>, 'accident': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8fb0940>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': None, 'id': 696, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['bias , i'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8f87668>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}, {'name': 'is', 'id': 379, 'status': None, 'engaged': [], 'lexeme': 'is', 'alias': ['is'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9afb710>}, 'gkg': 'kg:/g/11cnn1k69l', 'granular_actor_types': {}, 'granular_entity_types': {'song by audrey assad': 1}, 'gkg_name': 'it is', 'gkg_type': ['Thing']}]",it is,,,the last movie paul walker,"[('Thing', 495.957, 'it is')]",[],True,True
"obviously, i would choose the skyline.",that dodge charger is a classic.,comparison,but,begin,"obviously, i would choose the skyline. but that dodge charger is a classic.","Which car do you think was better, the Skyline or the 1970 Dodge Charger?",Statement,Statement,None,None,"('Negative', 1.0)","('Positive', 1.0)","[('Thing', 262.3193825, 'The Skyline')]","[('Thing', 278.77922, '9 Is a Classic')]",['entertainment'],['sport'],['SciTech'],['SciTech'],None,None,[],[],[],[],None,None,"[{'name': 'the skyline', 'id': 699, 'status': None, 'engaged': [], 'lexeme': 'the skyline', 'alias': ['the skyline'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8f8ba58>}, 'gkg': 'kg:/g/1q5jd577p', 'granular_actor_types': {'region': 0.35714285714285715, 'location': 0.2857142857142857, 'object': 0.14285714285714285}, 'granular_entity_types': {'song by nothink': 1}, 'gkg_name': 'The Skyline', 'gkg_type': ['Thing']}, {'name': None, 'id': 697, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['the last movie paul walker', 'in prior'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a9020390>, 'accident': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8fb0940>}, 'gkg': None, 'granular_actor_types': {}, 'granular_entity_types': {}}]","[{'name': 'is a classic', 'id': 701, 'status': None, 'engaged': [], 'lexeme': 'is a classic', 'alias': ['is a classic'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8fb0828>}, 'gkg': 'kg:/g/11b8cclfy4', 'granular_actor_types': {}, 'granular_entity_types': {'song by marc acardipane': 1}, 'gkg_name': '9 Is a Classic', 'gkg_type': ['Thing']}, {'name': None, 'id': 700, 'status': None, 'engaged': [], 'lexeme': None, 'alias': ['charger'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a90ac4e0>}, 'gkg': None, 'granular_actor_types': {'animal': 0.25, 'organism': 0.2, 'object': 0.05}, 'granular_entity_types': {}}, {'name': 'the skyline', 'id': 699, 'status': None, 'engaged': [], 'lexeme': 'the skyline', 'alias': ['the skyline'], 'possessions': [], 'parts': [], 'opinions': {}, 'properties': {'name': <dialogue.dialogue_classes.actor_data.ActorProperty object at 0x7f23a8f8ba58>}, 'gkg': 'kg:/g/1q5jd577p', 'granular_actor_types': {'region': 0.35714285714285715, 'location': 0.2857142857142857, 'object': 0.14285714285714285}, 'granular_entity_types': {'song by nothink': 1}, 'gkg_name': 'The Skyline', 'gkg_type': ['Thing']}]",The Skyline,9 Is a Classic,,charger,"[('Thing', 262.3193825, 'The Skyline')]","[('Thing', 278.77922, '9 Is a Classic')]",True,True
