arg1,arg2,relation,connective,type,original_utt,original_utt_prev
i don't either ,i love to sing along as long as i am by myself.,comparison,but,mid,i don't either but i love to sing along as long as i am by myself.,I think it would be fun being in a band. I do not have any musical talent.
i'll bet you didn't know she went to a catholic school ,she says the new york underground is where she found herself.,comparison,but,mid,i'll bet you didn't know she went to a catholic school but she says the new york underground is where she found herself.,"Really, I did not know that."
"well, i am glad she did ",she has some really great songs.,contingency,because,mid,"well, i am glad she did because she has some really great songs.",I'll bet you didn't know she went to a Catholic school but she says the New York underground is where she found herself.
yes i do ,don't tell my wife.,comparison,but,mid,yes i do but don't tell my wife.,So you do like Lady Gaga then
"me too, ",her best stuf is still off the fame and the fame monster..,comparison,but,mid,"me too, but her best stuf is still off the fame and the fame monster..","I love applause off that album, I think its one of her best songs."
"yes, but i think she wins them ","of her performances, videos, and presentation.",contingency,because,mid,"yes, but i think she wins them because of her performances, videos, and presentation. not specifically for her voice.",Underrated?? She's always winning so many awards!
"please explain, ",i don't understand where you;re coming from,contingency,because,mid,"well she excels and performing. please explain, because i don't understand where you;re coming from","Yes, but I think she wins them because of her performances, videos, and presentation. Not specifically for her voice."
"madonna is a legend, ",her voice itself isn't all that great,comparison,but,mid,"take for example madonna. madonna is a legend, but her voice itself isn't all that great","Well she excels and performing. Please explain, because I don't understand where you;re coming from"
"yeah, i like that song, ",i really prefer her early stuff like bad romance.,comparison,but,mid,"yeah, i like that song, but i really prefer her early stuff like bad romance.","It is such a soulful song that really conveys her emotions. Also, you can really see her artistic talent."
"that's true, ",100 million reasons is much easier on the ears.,comparison,but,mid,"that's true, but 100 million reasons is much easier on the ears.",It is so much more fun to dance to and it gets stuck in your head.
I heard she was touring dive bars.,what's your favorite song from joanne?,contingency,so,begin,so what's your favorite song from joanne?,That makes sense. I heard she was touring dive bars.
i thought so too.,"like, good country music.",comparison,but,begin,"i thought so too. but like, good country music.",I like that the album has an almost country music feel in places.
"i know, my parents didn't understand it ",i loved it!,comparison,but,mid,"i know, my parents didn't understand it but i loved it!",Yes!  It was can't miss at my house!
yes i heard of him ,i never see him in live.,comparison,but,mid,yes i heard of him but i never see him in live.,HAVE YOU HEARD OF KIRK FRANKIN?
all of the group song are good ,there one really stand out keep me day bye day.,comparison,but,mid,all of the group song are good but there one really stand out keep me day bye day.,"DO YOU NO ONE OF THERE SONG THAT YOU REMEMBER HEARING,"
"and my second favorite is ""disco heaven"" and my third favorite is ""don't speak"" ",i think that might be someone else.,comparison,but,mid,"oh yes, exactly. and my second favorite is ""disco heaven"" and my third favorite is ""don't speak"" but i think that might be someone else.","I have to be honest, I have no idea who she is. Is she that girl who wore the meat dress?"
"Hey, you're a little late; those were released like 9 years ago.",i just bought them today so they're new to me.,comparison,but,begin,but i just bought them today so they're new to me.,"Hmmm. I'll wiki it. You are correct, it is someone else. Hey, you're a little late; those were released like 9 years ago."
but i just bought them today ,they're new to me.,contingency,so,mid,but i just bought them today so they're new to me.,"Hmmm. I'll wiki it. You are correct, it is someone else. Hey, you're a little late; those were released like 9 years ago."
"i feel like it works on a fame level, ",also on a relationship level.,comparison,but,mid,"i feel like it works on a fame level, but also on a relationship level.",Paparazzi is the best.
what were the songs she sang ,driving into the air during super bowl performance in 2016?,temporal,before,mid,what were the songs she sang before driving into the air during super bowl performance in 2016?,It was Joanne.
"i don't actively seek out her music, ","when it comes on the radio, i don't turn it off.",comparison,but,mid,"i don't actively seek out her music, but when it comes on the radio, i don't turn it off.",How do you feel about Lady Gaga's music?
"it was strange seeing her for that much of an episode, ",not hearing any of her music.,comparison,but,mid,"i agree. it was strange seeing her for that much of an episode, but not hearing any of her music.",I saw that too. I just wish they would have played some of her music during the episode. I kept seeing her and wanting to hear Poker Face or Bad Romance.
"i think that it comes off as silly as first, ",it could be deeper.,comparison,but,mid,"i think that it comes off as silly as first, but it could be deeper.",I agree. Why do you like Monster? I never got that one.
"i feel like it represents this type of guy who starts off as just a fun fling, ",then ends up breaking your heart.,comparison,but,mid,"i feel like it represents this type of guy who starts off as just a fun fling, but then ends up breaking your heart.",What do you mean?
"i thought it was great, ",it didn't seem to be as popular as her other albums.,comparison,but,mid,"i thought it was great, but it didn't seem to be as popular as her other albums.",What did you think about Lady Gaga's album Artpop?
"i agree, ",it did have some hit singles.,comparison,but,mid,"i agree, but it did have some hit singles.","I thought it was great, but it didn't seem to be as popular as her other albums."
"that is a great song, ",i liked do what u want more than applause.,comparison,but,mid,"that is a great song, but i liked do what u want more than applause.","Definitely. I loved Applause when I first heard it on the radio, and I still love it."
"i didn't expect it either, ",they really complimented each other on that song.,comparison,but,mid,"i didn't expect it either, but they really complimented each other on that song.",I never expected her to collaborate with R. Kelly.
i don't know ,she is so different i'll bet she was.,comparison,but,mid,i don't know but she is so different i'll bet she was.,I wonder if she was bullied as a child.
i like that too ,didn't know it was on the joanne album.,comparison,but,mid,i like that too but didn't know it was on the joanne album.,I like Perfect Illusion.
i like her music ,i hate her style.,comparison,but,mid,i like her music but i hate her style.,Are you into Lady Gaga at all?
when she wore the meat dress i was disgusted.,i love her fame album.,comparison,but,begin,when she wore the meat dress i was disgusted. but i love her fame album.,That is understandable.
"yes, i liked the fame very much ",didn't know about her then.,comparison,but,mid,"yes, i liked the fame very much but didn't know about her then.","Really, I didn't know that.  I loved her Gaga debut album The Fame."
ya hard to figure out.,she even banned lady gaga music at her wedding even!,comparison,but,begin,ya hard to figure out. but she even banned lady gaga music at her wedding even!,"What, why? That seems crazy to me."
exactly we just wanted to dance to the big hits of the day.,denied big time.,comparison,but,begin,exactly we just wanted to dance to the big hits of the day. but denied big time.,Also Just dance was popular during the poker face days as well.
"yes, she's a talented musician, ",i've heard you have to see her live for her to really showcase it.,comparison,but,mid,"yes, she's a talented musician, but i've heard you have to see her live for her to really showcase it.",Did you know she can play the piano really well?
"her early work was good, ",her new stuff isn't bad.,comparison,but,mid,"her early work was good, but her new stuff isn't bad.",I  miss Lady Gaga's earlier work.
i love lady gaga's music ,i have no idea what the miss universe pageant is.,comparison,but,mid,i love lady gaga's music but i have no idea what the miss universe pageant is.,Did you know that Lady Gaga performed at the Miss Universe Pageant in 2008?
"her songs are fun in general, ",there's something about bad romance i just want to dance to whenever i hear it.,comparison,but,mid,"her songs are fun in general, but there's something about bad romance i just want to dance to whenever i hear it.",The lyrics of Bad Romance are fun too.
"i didn't like it as much as some others, ",it's still pretty good!,comparison,but,mid,"that's her most recent single. i didn't like it as much as some others, but it's still pretty good!",Have you heard The Cure?
"it is okay, i wouldn't buy it, ",i won't change the radio station if it comes on.,comparison,but,mid,"it is okay, i wouldn't buy it, but i won't change the radio station if it comes on.",Do you like her music?
lady gaga is famous for making records.,", she's also a songwriter.",comparison,but,begin,"lady gaga is famous for making records. but, she's also a songwriter.",Next week!
some songs are definitely misses with me.,"for the most part, they are all great.",comparison,but,begin,"some songs are definitely misses with me.  but for the most part, they are all great.",I can pretty much listen to everything she puts out.
"Beyonce is great, too.",she's no gaga!,comparison,but,begin,but she's no gaga!,"Oh definitely!  Beyonce is great, too."
i don't think i really like her as a person.,i do like some of her songs.,comparison,but,begin,i don't think i really like her as a person. but i do like some of her songs.,Lady Gaga is pretty outrageous. Do you like her?
i would never go to one of her concerts.,i sometimes sing along it her songs come on.,comparison,but,begin,i would never go to one of her concerts. but i sometimes sing along it her songs come on.,I can see that.
one of my favorites is born this way ,of the meaning of the song.,contingency,because,mid,one of my favorites is born this way because of the meaning of the song. what is your favorite song?,"Of course, she is one of my favorites. Do you have a favorite song by her?"
her tickets are real expensive ,that's because of the venues and cost of her stage props.,comparison,but,mid,her tickets are real expensive but that's because of the venues and cost of her stage props.,I wish I could afford to see her one day.
her tickets are real expensive but that's ,of the venues and cost of her stage props.,contingency,because,mid,her tickets are real expensive but that's because of the venues and cost of her stage props.,I wish I could afford to see her one day.
"that's great, ",i think mine is telephone.,comparison,but,mid,"that's great, but i think mine is telephone.",Has to be bad romance
"no, i haven't.",i'd really love to!,comparison,but,begin,"no, i haven't. but i'd really love to! have you?",Have you ever seen Lady Gaga live?
i like most of her older work.,they're all so good i can't choose!,comparison,but,begin,i like most of her older work. but they're all so good i can't choose!,"You should, it's a really touching song. What about you?"
"i love all the 'carpool karaoke' videos, ",the lady gaga one is a top favorite of mine.,comparison,but,mid,"only 15 times haha. i love all the 'carpool karaoke' videos, but the lady gaga one is a top favorite of mine.","Yes, thats it! Have you seen it?"
"i had never thought of it that way before, ",now i wonder how i ever missed that; its so simple!,comparison,but,mid,"me too. i had never thought of it that way before, but now i wonder how i ever missed that; its so simple!","Yes! When she said that ""Ra-ra-ro-ma-ma is like saying romance"" it finally made total sense to me."
i had never thought of it that way ,", but now i wonder how i ever missed that; its so simple!",temporal,before,mid,"me too. i had never thought of it that way before, but now i wonder how i ever missed that; its so simple!","Yes! When she said that ""Ra-ra-ro-ma-ma is like saying romance"" it finally made total sense to me."
"i like that, ",i actually really like her new stuff even better.,comparison,but,mid,"i like that, but i actually really like her new stuff even better.",That's awesome. I love her dance music.
"well, it is still pop music, ",it is much less electronic.,comparison,but,mid,"well, it is still pop music, but it is much less electronic.",I guess I haven't heard much of it. Is it a lot different?
it is because you can really hear her talent ,her voice doesn't sound like it is as manipulated.,contingency,because,mid,it is because you can really hear her talent because her voice doesn't sound like it is as manipulated.,That's probably a nice change.
"i totally agree it's a good album, ","i'm more partial to her debut album, the fame.",comparison,but,mid,"i totally agree it's a good album, but i'm more partial to her debut album, the fame.",Exactly! The Fame Monster is probably one of my favorite pop albums of all time.
"hard to say, ",i really love paparazzi and poker face.,comparison,but,mid,"hard to say, but i really love paparazzi and poker face.",Oh really? What's your favorite song on that album?
"oh i think so too, ",her album with tony bennett really shows of her vocal ability.,comparison,but,mid,"oh i think so too, but her album with tony bennett really shows of her vocal ability.",I agree. I think people underestimated her singing ability when she first became really popular.
"i like that she is not afraid to branch out and try something new, ",i don't like her as a country artist.,comparison,but,mid,"i like that she is not afraid to branch out and try something new, but i don't like her as a country artist.",Well that's pretty vague. Was it different in a good way or a bad way?
"she's a great singer, ",i don't think her voice works for country music.,comparison,but,mid,"she's a great singer, but i don't think her voice works for country music.",I agree. I think she has a fantastic voice though.
"i'm not big on jazz, ",that song is very moving.,comparison,but,mid,"i think lush life was the best song. i'm not big on jazz, but that song is very moving.",I really liked Cheek to Cheek. How about you?
it's good ,it's nothing like her old stuff.,comparison,but,mid,it's good but it's nothing like her old stuff. i really liked her older songs better.,What do you think of Lady Gaga's new music?
"that one was good, ",my favorite was bad romance.,comparison,but,mid,"that one was good, but my favorite was bad romance.",I love the music video with Beyonce of course!
"i'm not quite sure, ","it i think it is called ""the cure"".",comparison,but,mid,"i'm not quite sure, but it i think it is called ""the cure"".",What is Lady Gaga's newest song?
"every time i hear ""bad romance"" i can't help ",sing along and dance.,comparison,but,mid,"every time i hear ""bad romance"" i can't help but sing along and dance.",Me too.  There's something about her music that just makes you want to dance!
she's always been a great singer ,i didn't know how much she writes.,comparison,but,mid,she's always been a great singer but i didn't know how much she writes.,Me too. She's a really talented musician.
"it was okay, ",i am not the biggest fan of her.,comparison,but,mid,"it was okay, but i am not the biggest fan of her.",How did you like Lady Gagas song 'The Cure'?
"she is a good singer, ",she does a lot of extra stuff outside of music.,comparison,but,mid,"she is a good singer, but she does a lot of extra stuff outside of music.",Why is that?
"i miss her old stuff, ",i like anything she makes too!,comparison,but,mid,"i miss her old stuff, but i like anything she makes too!","I still like Just Dance, it makes me want to dance!"
"oh that's true as well, it must be intentional, ",people could remember easily,contingency,so,mid,"oh that's true as well, it must be intentional, so people could remember easily",and obviously their names are both crispy and easy to pronounce and to remember?
"that is a fun song, ",i like something more for the club.,comparison,but,mid,"that is a fun song, but i like something more for the club.",I would say Bad Romance.
"i like the message, ",it's not very dance-y.,comparison,but,mid,"i like the message, but it's not very dance-y.",What do you think of Born this Way then?
i agree she is like an institution.,maybe just how she is always coming up with something new and different feels fresh.,comparison,but,begin,i agree she is like an institution. but maybe just how she is always coming up with something new and different feels fresh.,I think she is super established at this stage.
"personally, i think artpop was a flop, ",i still listened to a few of the songs from there.,comparison,but,mid,"i agree. personally, i think artpop was a flop, but i still listened to a few of the songs from there.","Well, Lady Gaga is not afraid to be herself and she knows how to sing really well."
"there weren't good ones on that album, ",her other albums were amazing.,comparison,but,mid,"there weren't good ones on that album, but her other albums were amazing.","I agree. Personally, I think Artpop was a flop, but I still listened to a few of the songs from there."
"i think poker face was good, ",that might just be because i like to gamble.,comparison,but,mid,"i think poker face was good, but that might just be because i like to gamble.",Born This Way was the best song she's made.
"she might, ",she hasn't promoted it.,comparison,but,mid,"i'm not sure! she might, but she hasn't promoted it.",True. Does she have new music coming out?
i admit her pop songs are better than the stuff on the radio now ,not as good as her covers of the classic american song book.,comparison,but,mid,i admit her pop songs are better than the stuff on the radio now but not as good as her covers of the classic american song book.,I don't like those songs. I like her Pop Songs.
"see, i thought she was a wannabe madonna ",i heard her jazz songs.,temporal,before,mid,"see, i thought she was a wannabe madonna before i heard her jazz songs.",I think that Poker Face is one of the best pop songs since Madonna.
"yes, it is.",", it's just a small example.",comparison,but,begin,"yes, it is. but, it's just a small example. much of lady gaga's music has a positive message.","Wow, that's interesting."
that's funny ,those are the songs i find most overrated.,contingency,because,mid,that's funny because those are the songs i find most overrated.,"Eh, I would rather listen to Monster or Bad Romance."
i don't know exactly ,so glad it was her and not britney.,comparison,but,mid,i don't know exactly but so glad it was her and not britney.,"Woah, I had not clue. How did she end up doing it then?"
"nothing against spears , ",i am so glad it was gaga and beyonce in the end.,comparison,but,mid,"nothing against spears , but i am so glad it was gaga and beyonce in the end.",I don't know exactly but so glad it was her and not britney.
i like britney a lot ,feel gaga is more talented especially vocally over britney.,comparison,but,mid,i like britney a lot but feel gaga is more talented especially vocally over britney.,"Maybe we are just biased, I know I prefer Gaga in general."
"i do like her popular songs, ",i don't know too much about her.,comparison,but,mid,"i do like her popular songs, but i don't know too much about her.",Do you like Lady Gaga.
"i don't know, ",she has such a great voice.,comparison,but,mid,"i don't know, but she has such a great voice.",I'm not sure.  Some artists are self-made.
"it's not exactly a dance song, ",it has a good tempo.,comparison,but,mid,"i think it's in between.  it's not exactly a dance song, but it has a good tempo.",Is Paparazzi fast or slow?
do what you want was so weird....especially ,it featured r kelly.,contingency,because,mid,do what you want was so weird....especially because it featured r kelly.,i loved dope and do what you want
"i had tickets the last time she was here, ",i couldn't go.,comparison,but,mid,"i had tickets the last time she was here, but i couldn't go.  i had to work late.",No!  But I've heard she puts on a great show.
"yeah, she said she's a fan forever now ",of how amazing it was.,contingency,because,mid,"yeah, she said she's a fan forever now because of how amazing it was.","That is a good thing, right?"
oh i did hear that song ,no i have not heard the whole album.,comparison,but,mid,oh i did hear that song but no i have not heard the whole album.,It's called Joanne and it features the song 'Dancing in Circles'.
that was a good song ,mine is poker face.,comparison,but,mid,that was a good song but mine is poker face. it is such a classic.,My favorite song was 'Paparazzi'. What was yours?
i think it's ,her music actually says something real and doesn't just pander to men.,contingency,because,mid,me neither. i think it's because her music actually says something real and doesn't just pander to men.,I've never really been a fan of female pop singers until her.
"i like a few, ",the one that i love is poker face,comparison,but,mid,"i like a few, but the one that i love is poker face","I agree, she is very stylish as well, whats your favorite song?"
"i know you're a lady gaga fan, ",what's your favorite song?,comparison,but,mid,"i know you're a lady gaga fan, but what's your favorite song?",{}
"yes, i know.",which one or two really stick out to you?,comparison,but,begin,"yes, i know.  but which one or two really stick out to you?","Hmmm,  that's a tough question.  She has so many good ones."
all of her dancing is amazing.,her vocals are spot on.,comparison,but,begin,all of her dancing is amazing. but her vocals are spot on.,"Yes! It's so high fashioned and weird in the best way, and the dancing is so hot."
they would have to keep it cold ,it would not stink.,contingency,so,mid,i'll bet it was cold too. they would have to keep it cold so it would not stink.,I'll bet that was heavy and uncomfortable.
"i don't know about a fan, ",i know some of her songs.,comparison,but,mid,"i don't know about a fan, but i know some of her songs.",Would you call yourself a fan of Lady Gaga?
i wouldn't say i'm a fan ,some of her music is okay.,comparison,but,mid,i wouldn't say i'm a fan but some of her music is okay.,"Yes, are you a fan?"
i like them all ,i think a-yo is my favorite.,comparison,but,mid,i like them all but i think a-yo is my favorite.,What's your favorite song from the Album?
"yeah she sounded great, ",her outfit was crazy.,comparison,but,mid,"yeah she sounded great, but her outfit was crazy.",I agree. She sounded amazing when she sang the National Anthem at the Super Bowl.
"i like that song too, ",my all time favorite song by her is probably bad romance.,comparison,but,mid,"i like that song too, but my all time favorite song by her is probably bad romance.",I love that album. My favorite song from it is Million Reasons.
i don tknow ,it looked neat!,comparison,but,mid,i don tknow but it looked neat!,What was she wearing?
yea it's gaga ,i could never wear it!,comparison,but,mid,yea it's gaga but i could never wear it!,Really?
"yes, i think so, ",it has been a while.,comparison,but,mid,"yes, i think so, but it has been a while.",Did you ever get to listen to Lady Gaga's album Born this Way?
"i think her music is okay, ",i do not consider myself a massive fan.,comparison,but,mid,"i think her music is okay, but i do not consider myself a massive fan.",Lady Gaga is definitely a popular figure in music. Are you fan?
i think she has evolved over the years ,kept true to herself.,comparison,but,mid,i think she has evolved over the years but kept true to herself.,What do you think of lady gaga's style?
"yeah, she's not my favorite ",i like a few of her songs.,comparison,but,mid,"yeah, she's not my favorite but i like a few of her songs.",Just okay?
i really like 'born this way' ,it speaks so much truth.,contingency,because,mid,i really like 'born this way' because it speaks so much truth.,Confession! I still listen to it this day.
she has a whole jazz album and it's different ,i love 'cheek to cheek.',comparison,but,mid,she has a whole jazz album and it's different but i love 'cheek to cheek.',Really? What's it called?
yes i enjoyed myself they did play her hit too many times ,i like lady gaga's music you do to right.,comparison,but,mid,yes i enjoyed myself they did play her hit too many times but i like lady gaga's music you do to right.,Hey cousin did you have a great time at the skating ring tonight? as they kept playing repeats of Lady Gaga's hit song Poker Face. over and over and over.
"she's weird, ",her music is good.,comparison,but,mid,"she's weird, but her music is good.",What do you think about Lady Gaga?
"i agree, ",her music talent is undeniable.,comparison,but,mid,"i agree, but her music talent is undeniable. so, it was pretty certain she would make it.","Wow, that's an interesting path to stardom."
"i think my favorite lady gaga song is ""love game"", ",it is so fun.,contingency,because,mid,"i think my favorite lady gaga song is ""love game"", because it is so fun. how about you?","Me, too. What is your favorite of her songs?"
"i like ""alejandro"", ",of the music video.,contingency,because,mid,"i like ""alejandro"", because of the music video. are there any lady gaga songs you don't like?","I think my favorite Lady Gaga song is ""Love Game"", because it is so fun. How about you?"
"i love bad romance, it's old ",it's the best.,comparison,but,mid,"i love bad romance, it's old but it's the best.",Really? What is your favorite song of her's?
it was one of the ones she released ,she became very famous and more controversial.,temporal,before,mid,it was one of the ones she released before she became very famous and more controversial.,I don't really remember that one.
actually i agree about the original cd ,i prefer poker face.,comparison,but,mid,actually i agree about the original cd but i prefer poker face.,"My favorite is still Just Dance,  nothing like the original. You?"
"totally agree, i loved gagas outfits at every show ","she hasn't really done that, what u think?",comparison,but,mid,"totally agree, i loved gagas outfits at every show but she hasn't really done that, what u think?","oh I totally agree, I feel like Katy Perry did a nice job taking over"
i've only heard it once ,it sounds good.,comparison,but,mid,i've only heard it once but it sounds good.,Yes that's it.
"not a lot, ",i know some of her stuff.,comparison,but,mid,"not a lot, but i know some of her stuff.",Are you familiar with Lady Gaga?
"well, i thought it was an interesting design ",a little distasteful.,comparison,but,mid,"well, i thought it was an interesting design but a little distasteful.",what did you think about her meat dress?
i think her songs are so empowering ,she's such a strong woman.,contingency,because,mid,i think her songs are so empowering because she's such a strong woman.,She writes the kind of songs that you can get lost in and feel like a fierce warrior.
"i kike adele a lot, ",i have to say lady gaga is my alltime favorite.,comparison,but,mid,"i kike adele a lot, but i have to say lady gaga is my alltime favorite.",Who is your favorite female singer?
"she is not my favorite, ",i like some of her songs.,comparison,but,mid,"she is not my favorite, but i like some of her songs.",Do you like Lady Gaga's music?
"i think it's called a million reasons, ",i'm not sure.,comparison,but,mid,"i think it's called a million reasons, but i'm not sure.",I'm not sure. What is it called?
don't get me wrong some of her music was entertaining ,a large portion was just odd.,comparison,but,mid,absolutely! don't get me wrong some of her music was entertaining but a large portion was just odd.,Really? You think so?
then why do so many people say they didn't like the song ,it just grew on them?,comparison,but,mid,oh yeah? then why do so many people say they didn't like the song but it just grew on them?,"That's silly,"
"i like the fame better, ",i also like born this way.,comparison,but,mid,"i like the fame better, but i also like born this way. the fame had the most unique stuff.",Do you mean the ones from Artpop or the ones from The Fame?
i have not ,i love her music!,comparison,but,mid,i have not but i love her music! what is your favorite song?,Have you ever been to a Lady Gaga concert?
"i didn't, i like lady gaga ",not football so much.,comparison,but,mid,"i didn't, i like lady gaga but not football so much.",Did you see her at the Superbowl?
it is okay.,", the fame is much better.",comparison,but,begin,"it is okay. but, the fame is much better.",Did you like Joanne?
"no i wouldn't call myself a fan, ",i know a few of her more popular songs.,comparison,but,mid,"no i wouldn't call myself a fan, but i know a few of her more popular songs.",Not really a big fan of hers?
i thought she looked short ,hard when she is often wearing crazy heels.,comparison,but,mid,i thought she looked short but hard when she is often wearing crazy heels.,She is only 5'1''. Very short.
i just think that it gets a bad reputation ,it under performed commercially.,contingency,because,mid,yeah. i just think that it gets a bad reputation because it under performed commercially.,I believe that it was underrated. I think that Gypsy is a top 5 Lady Gaga song that no one talks about.
i hope she sings born this way ,that's my favorite,contingency,because,mid,i hope she sings born this way because that's my favorite,"Okay, I will try to get tickets."
"that's a great song, ",my favorite is just dance.,comparison,but,mid,"that's a great song, but my favorite is just dance.",I hope she sings Born This Way because that's my favorite
i am not a big fan of her songs.,", she has talent.",comparison,but,begin,"i am not a big fan of her songs. but, she has talent.",I agree. She sounds pretty different.
"i wouldn't classify myself as a fan, ",i think she's alright,comparison,but,mid,"i wouldn't classify myself as a fan, but i think she's alright",Oh so you aren't a fan
"i heard them quite often back then as well, ",have you seen the music of video of paparazzi?,comparison,but,mid,"i heard them quite often back then as well, but have you seen the music of video of paparazzi?","yes indeed, and I personally like them very much"
"it almost has an eighties feel to me, ",then it gets really hard.,comparison,but,mid,"i love the intro. it almost has an eighties feel to me, but then it gets really hard.",Isn't it great?
"i like that it's a little poppy, ",kind of angry.,comparison,but,mid,"yeah. i like that it's a little poppy, but kind of angry.","I love the intro. It almost has an Eighties feel to me, but then it gets really hard."
ya it was not one of her biggest ,i find it really intriguing.,comparison,but,mid,ya it was not one of her biggest but i find it really intriguing.,I think that is often an overlooked song of hers.
no i had to leave just be fore it end ,she was on her last song.,comparison,but,mid,no i had to leave just be fore it end but she was on her last song.,"YES, WHAT ABOUT YOU DID YOU STAY ALL THE WAY TO THE END?"
"i think that's kind of disgusting, ",leave it to her.,comparison,but,mid,"i think that's kind of disgusting, but leave it to her.",Probably.  She's so original.  Can you imagine wearing a meat dress.
"sure, sure.",i just wish she'd focus more on being weird and different with her music instead of doing that with her visual style.,comparison,but,begin,"sure, sure. but i just wish she'd focus more on being weird and different with her music instead of doing that with her visual style.",Well that's true with any artist.
i am not a huge fan of her newer stuff ,i enjoyed some of her older stuff.,comparison,but,mid,i am not a huge fan of her newer stuff but i enjoyed some of her older stuff.,What do you think of Lady Gaga's newest music?
"i think that her older music was more catchy, it was one of those things that i didn't care for at first ",found myself singing through out the day.,comparison,but,mid,"i think that her older music was more catchy, it was one of those things that i didn't care for at first but found myself singing through out the day.",Why did you like her older stuff?
"i think that the fact that she always give 100 percent to her singing, wardrobe, ",performance makes her interesting to people of all ages and backgrounds to some extent.,expansion,and,mid,"i think that the fact that she always give 100 percent to her singing, wardrobe, and performance makes her interesting to people of all ages and backgrounds to some extent.",What do you mean?
"yeah, probably not, ",i'd rather see her live.,comparison,but,mid,"yeah, probably not, but i'd rather see her live.",I guess that means she's not going to be on American Horror Story again.
i agree.,edge of glory is great,comparison,but,begin,i agree. but edge of glory is great,That one isn't as good
it worked out for the best ,lady gaga rocked it.,contingency,because,mid,it worked out for the best because lady gaga rocked it.,I didn't know that. I wonder why Britney turned it down?
"i wouldn't say i'm a huge fan, ",i do like some of her songs.,comparison,but,mid,"i wouldn't say i'm a huge fan, but i do like some of her songs.",Are you a fan of Lady Gaga?
it's called joanne.,i don't really like it.,comparison,but,begin,it's called joanne. but i don't really like it.,"Oh, really? What's it called."
"there's just so much pain and anguish in that song, ",also so beautiful.,comparison,but,mid,"i'd have to say it's ""million reasons.""  there's just so much pain and anguish in that song, but also so beautiful.",Emotionally.  Which song impacts you emotionally?
that's a good point.,"once she starts belting out those notes, all else is forgiven.",comparison,but,begin,"that's a good point.  but once she starts belting out those notes, all else is forgiven.",I really like that song too.  Though I personally feel that there isn't much to that song outside of the chorus.
Why do you ask?,she sings some of the lyrics in french for bad romance.,contingency,because,begin,because she sings some of the lyrics in french for bad romance.,No. Why do you ask?
"it's only a few lines though, ",she probably only learned a little bit for that song.,contingency,so,mid,"oh, you're right. it's only a few lines though, so she probably only learned a little bit for that song.",Because she sings some of the lyrics in french for Bad Romance.
you can really move to it.,she also has a few ballads.,comparison,but,begin,you can really move to it. but she also has a few ballads. they're quite beautiful.,I hear her music in the clubs all the time. It's very danceable.
"she looks pretty ordinary, doesn't she?","man, that voice.",comparison,but,begin,"she looks pretty ordinary, doesn't she? but man, that voice.","I saw that interview too! It was strange to see her without her ""costume."""
"it is, really.","i feel like a lot of her songs are clearly about her, and the way she lives her life.",comparison,but,begin,"it is, really. but i feel like a lot of her songs are clearly about her, and the way she lives her life.",She does. It's funny how someone who is all about costumes and disguises can feel so authentic at the same time.
"and she does make it real - the power trips, the crazy partying ","the loneliness, and the weird way to interact with people that it all generates.",expansion,and,mid,"really. and she does make it real - the power trips, the crazy partying and the loneliness, and the weird way to interact with people that it all generates.","Yes. With all the confusion, hubris and craziness it involves."
"and she does make it real - the power trips, the crazy partying and the loneliness, ",the weird way to interact with people that it all generates.,expansion,and,mid,"really. and she does make it real - the power trips, the crazy partying and the loneliness, and the weird way to interact with people that it all generates.","Yes. With all the confusion, hubris and craziness it involves."
"it's a good song, ",isn't it overrated,comparison,but,mid,"it's a good song, but isn't it overrated",I love Poker Face!
it is good ,not as good as the old.,comparison,but,mid,it is good but not as good as the old.,What is your opinion of the new music?
