arg1,arg2,relation,connective,type,original_utt,original_utt_prev
he is popular on youtube ,not very mainstream yet,comparison,but,mid,he is popular on youtube but  not very mainstream yet,Is he famous or is he new?
toconoma is similar ,a little lighter.,comparison,but,mid,toconoma is similar but a little lighter.,"This is really nice, do you know of any other bands like them?"
"mostly the old fifties doo-wop songs, ",i like all types of old music.,comparison,but,mid,"mostly the old fifties doo-wop songs, but i like all types of old music.","Wow, I didn't know that about you.  What types of oldies do you like?"
"yeah, the temptations are great, ",so are the four tops.,comparison,but,mid,"yeah, the temptations are great, but so are the four tops.",I love the Temptations.  I think they're my favorite for old music.
"i wouldn't necessarily say that, ",it seems like they had to work harder.,comparison,but,mid,"i wouldn't necessarily say that, but it seems like they had to work harder.",I think they had more talent and skill back then.
it wasn't a huge commercial success ,it's a great mix of pop and social commentary.,comparison,but,mid,arthur or the decline and fall of the british empire is my absolute favorite. it wasn't a huge commercial success but it's a great mix of pop and social commentary.,"Okay, so what's your favorite album by The Kinks?"
i'm sorry you had to go through that.,if that is song that you are thinking of.,comparison,but,begin,i heard what happened. i'm sorry you had to go through that. but if that is song that you are thinking of. it's a great song to help you heal.,My heart has been hurting this week. I have been thinking of Toby Mac's song When Love Broke Though.
The only thing you see is the rejection and pain.,that is where you learn to see how you can be healed and move on.,comparison,but,begin,"but that is where you learn to see how you can be healed and move on. i understand it is hard, but if you take one moment at a time you will get through.",When you are rejected it is hard to see the future. The only thing you see is the rejection and pain.
"i understand it is hard, ",if you take one moment at a time you will get through.,comparison,but,mid,"but that is where you learn to see how you can be healed and move on. i understand it is hard, but if you take one moment at a time you will get through.",When you are rejected it is hard to see the future. The only thing you see is the rejection and pain.
he will show you the way.,you have to forgive yourself and then start to know that you are worth something.,comparison,but,begin,jesus does. he will meet you where you are. he will show you the way. but you have to forgive yourself and then start to know that you are worth something.,It's hard to think that anyone would want me after what I have done.
and it will heal.,you have to know that this is a song that speaks the truth.,comparison,but,begin,and it will heal. but you have to know that this is a song that speaks the truth.,My heart is wounded.
it is funny ,he even said the lyrics are trash in it.,contingency,because,mid,it is funny because he even said the lyrics are trash in it.,"Yeah, he is. It's a great beat."
it always made his music really interesting ,each album was different.,contingency,because,mid,it always made his music really interesting because each album was different.,"Yeah, or When he wrote the album ""Outside"" as a detective."
"that is funny, ",seriously he makes great music!,comparison,but,mid,"that is funny, but seriously he makes great music!",Buy Me a Boat.  Seems like all his songs are directions to do something for him.
"i listen to a bit of everything, ",there are certain things i wouldn't normally listen to that i listen to while workingout.,comparison,but,mid,"i listen to a bit of everything, but there are certain things i wouldn't normally listen to that i listen to while workingout.","A bit of everything. Usually higher tempo, you?"
"like i love hip hop, ","i find a lot of ""trap music"" to be vulgar.",comparison,but,mid,"like i love hip hop, but i find a lot of ""trap music"" to be vulgar. however, the beats are so good for running, it really pumps me up.",Like what?
"yes, i can do a playlist that gets light revisions for a couple of weeks.",that it's out with the old in with the new.,temporal,after,begin,"yes, i can do a playlist that gets light revisions for a couple of weeks. after that it's out with the old in with the new.","Yeah, the music really motivates me to get out there and running. Do you change up your playlists?"
"you know, i know it's supposed to be all good and meditative, ",i can't get into it.,comparison,but,mid,"you know, i know it's supposed to be all good and meditative, but i can't get into it. i need something to distract me from the pain sometimes.","True, if you're working out a lot stuff tends to get old. Have you ever tried working out without music."
"it's a really bad habit, ",it's hard to not pump up yeezus all the way when you're hitting your fifth mile.,comparison,but,mid,"yeah, sometimes i can't hear cars. it's a really bad habit, but it's hard to not pump up yeezus all the way when you're hitting your fifth mile.",That sounds dangerous too if you're doing street running.
"i know, ",it's true!,comparison,but,mid,"i know, but it's true!","Very,very funny!"
now if you were to invert that g# it is allowed.,if you were to transpose that g# into c or c# that's not allowed.,comparison,but,begin,now if you were to invert that g# it is allowed. but if you were to transpose that g# into c or c# that's not allowed.,"Backwards. so... G#, C# C."
and it's not easy ,you're tryign to discover musical form out of these rules.,contingency,because,mid,it really is. and it's not easy because you're tryign to discover musical form out of these rules.,it's mind boggling.
"bb is 1, b is 1#, c is 2, c# is 2# ","3 is d.  then the original bb, g#, c#, c is what?",expansion,and,mid,"bb is 1, b is 1#, c is 2, c# is 2# and 3 is d.  then the original bb, g#, c#, c is what?",Um... Bb raised by a third is what?
"got to admit i don't really understand all of the content, ",it seems... revolutionary.,comparison,but,mid,"got to admit i don't really understand all of the content, but it seems... revolutionary.","Arular? Yeah, that's a great one. She really came out of the gate strong."
it is... ,", it's also really flippant and playful about it.",comparison,but,mid,"it is... but, it's also really flippant and playful about it.","Yeah, that's a big part of her music. It's all political, social activism."
"there's a line somewhere, that i love, that goes... paraphrased, probably, ",": ""gonna get squeaky so you can come and oil me.""",comparison,but,mid,"there's a line somewhere, that i love, that goes... paraphrased, probably, but: ""gonna get squeaky so you can come and oil me."" it's kind of hilarious.","It is... but, it's also really flippant and playful about it."
"there's a line somewhere, that i love, that goes... paraphrased, probably, but: ""gonna get squeaky ","you can come and oil me.""",contingency,so,mid,"there's a line somewhere, that i love, that goes... paraphrased, probably, but: ""gonna get squeaky so you can come and oil me."" it's kind of hilarious.","It is... but, it's also really flippant and playful about it."
"i'm -- look, i don't actually know what most of this is about, ",it sounds like she's pushing back against an occupying power.,comparison,but,mid,"i'm -- look, i don't actually know what most of this is about, but it sounds like she's pushing back against an occupying power. is this about palestine?","I'm sure part of it is cultural. Still not quite sure what ""Bucky"" refers to, and I've not gone to the trouble of looking it up."
"didn't mike post file a music copyright for that, ",he gets paid every time it's used?,contingency,so,mid,"didn't mike post file a music copyright for that, so he gets paid every time it's used?",Reminds me of the Law & Order noise. GALANG.
i don't argue that fact ,she and her fans make her out to be some kind of goddess.,comparison,but,mid,i don't argue that fact but she and her fans make her out to be some kind of goddess.,Why do you think she's overated. She has a lot of good songs.
"alright, a fan thanked her ",she was given an extra peice of chicken at a fast food resturant.,contingency,because,mid,"alright, a fan thanked her because she was given an extra peice of chicken at a fast food resturant.",Give me an example.
her reason for thanking her was ,she though the news she was having twins some how influenced the resturants descion.,contingency,because,mid,no! her reason for thanking her was because she though the news she was having twins some how influenced the resturants descion.,Was Beyonce there?
"i like many different genres, ",hard rock is probably my favorite.,comparison,but,mid,"i like many different genres, but hard rock is probably my favorite.",What is your favorite genre of music?
"well, they only have two albums out, ",both are really good.,comparison,but,mid,"well, they only have two albums out, but both are really good. i'd start with the first and then listen the new album.","Awesome, I always love hearing new music. What should I start with from their discography?"
"they changed it originally due a legal dispute with death from above records, ",it's water under the bridge now.,comparison,but,mid,"yes, they are. they changed it originally due a legal dispute with death from above records, but it's water under the bridge now.","Oh, they're dropping the ""1979"" part of the name?"
they are a trio ,i think the drummer has been replaced.,comparison,but,mid,they are a trio but i think the drummer has been replaced.,I have heard the name.
i wasnt sure at first ,"i do know them, i enjoy their music alot.",comparison,but,mid,"i wasnt sure at first but i do know them, i enjoy their music alot.",All of their albums are good.
"i have many, ",at the very top i would say garth brooks.,comparison,but,mid,"i have many, but at the very top i would say garth brooks.",Who is your favorite country artist?
i like the music ,not the lyrics.,comparison,but,mid,i like the music but not the lyrics.,What do you think of the music of Gilbert and Sullivan?
that may be ,i'm not really a fan of the wimsical rhyming nonsense.,comparison,but,mid,that may be but i'm not really a fan of the wimsical rhyming nonsense.,The lyrics are the best part! I am the very modle of a modern major general.
i like the lyrics better ,i do agree that the tunes are memorable.,comparison,but,mid,i like the lyrics better but i do agree that the tunes are memorable.,I'm not comparing it with pop music.  I just said that I don't like their lyrics as much as their music.
i can think of comic operas ,not light opera.,comparison,but,mid,i agree. i can think of comic operas but not light opera.,They really are the only composers of light opera that Ic an think of.
"alternative is my favorite, ",it tends to be where i find the most inspiration.,contingency,because,mid,"i like all types of music, and think music over defined and categorized.  alternative is my favorite, because it tends to be where i find the most inspiration.",Why do you think that is your favorite musical genre?
"i'm trending more towards downloads, ",of space and storage issues.,contingency,because,mid,"i have cds, downloads and vinyl in my collection.   i'm trending more towards downloads, because of space and storage issues.",How do you prefer to collect your music?  Do you have a preferred format?
Well you should check him out.,i don't like country.,comparison,but,begin,but i don't like country.,"Oh strange, I thought you did.  Well you should check him out."
"yeah, it was good, ",i like what he did with the boomerang soundtrack.,comparison,but,mid,"yeah, it was good, but i like what he did with the boomerang soundtrack.",What? His first album Tender Lover was the bomb.
every time i play it i want to blast it ,i don't want my neighbors thinking i'm gay.,comparison,but,mid,i do too. every time i play it i want to blast it but i don't want my neighbors thinking i'm gay.,I like He Wasn't Man Enough For Me.
i do too ,i like to sing the words if i know them.,comparison,but,mid,i do too but i like to sing the words if i know them. the words aren't written for a man.,Man you crazy. I play my music loud and don't care what my neighbors think.
that's crazy ,i know all the words to that one.,contingency,because,mid,that's crazy because i know all the words to that one.,I'll Take Your Man.
"no, i didn't really like his older stuff ",i have pretty much ignored it.,contingency,so,mid,"no, i didn't really like his older stuff so i have pretty much ignored it.",Have you heard anything he's released recently?
"i don't know if you'd like it or not, ",it's just funny how different it is from his old songs.,comparison,but,mid,"i don't know if you'd like it or not, but it's just funny how different it is from his old songs.",Why? Is it good?
"a lot of artists have the voice, ",don't stand out enough.,comparison,but,mid,"i have to agree. a lot of artists have the voice, but don't stand out enough.",Combine a really unique style with a really talented voice and it's going to be great.
i like boyz to men.,i'd listen to new edition before them.,comparison,but,begin,i like boyz to men. but i'd listen to new edition before them.,Me too. Oh now they're playing some Boyz To Men. Motown Philly.
i like a lot of music ,pop culture is my favorite.,comparison,but,mid,i like a lot of music but pop culture is my favorite.,What is your favorite type of music? Mine is classic rock.
i really like katie perry ,i also like taylor swift.,comparison,but,mid,i really like katie perry but i also like taylor swift.,Who is your favorite singer in pop culture?
i like lady gaga too ,"i love her ""born this way"" song.",contingency,because,mid,"i like lady gaga too because i love her ""born this way"" song.",I wonder if we will get to see Byonce's twins any time soon.
i would have to say journey is my ultimate favorite ,i also like chicago.,comparison,but,mid,i would have to say journey is my ultimate favorite but i also like chicago.,Who is your favorite Classic Rock Group?
"i agree, and it's disappointing ",his last album was pretty good.,contingency,because,mid,"i agree, and it's disappointing because his last album was pretty good.",It's hard to like his music when he acts the way he does.
"i haven't heard much of that one, ",i did like his album yeezus.,comparison,but,mid,"i haven't heard much of that one, but i did like his album yeezus.","Yeah, that's it."
"i used to love gold digger when i was younger, ",i'm not so sure i would like it now.,comparison,but,mid,"i used to love gold digger when i was younger, but i'm not so sure i would like it now.",It sure does.
i like all music ,rap music and hip hop are the best.,comparison,but,mid,i like all music but rap music and hip hop are the best.,What type of music is your favorite?
"yes, i was ",adele sings the best love songs on the planet.,contingency,because,mid,"yes, i was because adele sings the best love songs on the planet.",Oh really? How come? Were you just in the mood?
i love those songs too!,they're so sad.,comparison,but,begin,i love those songs too! but they're so sad.,So many! I would have to say Hello and Someone Like You.
that's true.,"she has sung plenty of uptempo, happy songs too.",comparison,but,begin,"that's true. but she has sung plenty of uptempo, happy songs too.",I love those songs too! But they're so sad.
"i could be wrong, ",isn't that also about heartbreak?,comparison,but,mid,"i could be wrong, but isn't that also about heartbreak?","Send My Love is a fun song, for example."
"well, sure.",it's also about moving on and forgiveness.,comparison,but,begin,"well, sure. but it's also about moving on and forgiveness.","I could be wrong, but isn't that also about heartbreak?"
"well, she may considering how successful it's been for her.",i also fee her music is from the heart.,comparison,but,begin,"well, she may considering how successful it's been for her. but i also fee her music is from the heart.",Do you think Adele will stay true to her roots in future albums?
"yeah, just ",you don't like something doesn't mean it's necessarily bad.,contingency,because,mid,"yeah, just because you don't like something doesn't mean it's necessarily bad.","I hate it when people denigrate any one particular genre of music, like it's worthless or something."
"i am not saying it's awful, or shouldn't exist, ",it really just isn't for me.,comparison,but,mid,"i am not saying it's awful, or shouldn't exist, but it really just isn't for me.","Oh no, me neither."
Not very nice language.,isn't that exactly what he's singing?,comparison,but,begin,"but isn't that exactly what he's singing? in ""suffragette city"", i think it was.","And I always thought David Bowie was singing, ""That mellow fat chick put my spine out of place."" Not very nice language."
i love listening to oldes ,now the radio calls the 80's oldies,comparison,but,mid,i love listening to oldes but now the radio calls the 80's oldies,yes those are my favorites as well
yea i know to me it's still the 60's ,i'll accept 70's as well,comparison,but,mid,yea i know to me it's still the 60's but i'll accept 70's as well,I love listening to oldes but now the radio calls the 80's oldies
his stuff is a lot more aggressive ,it's very unique.,comparison,but,mid,his stuff is a lot more aggressive but it's very unique.,I haven't heard of him yet.
yeah he definitely had an original style.,his beats were great.,comparison,but,begin,yeah he definitely had an original style.  but his beats were great.,I thought the dog barking thing was kinda funny.
well i'm a huge fan of michael ,maybe i'll give it a try.,contingency,so,mid,well i'm a huge fan of michael so maybe i'll give it a try.,That's how most of the new album sounds.
we were going to camp there ,we need to know what it all entails!,contingency,so,mid,we were going to camp there so we need to know what it all entails!,For what?
"i think it was border line, ",i'm not 100% sure.,comparison,but,mid,"i think it was border line, but i'm not 100% sure.","Me, too.  What was the Madonna song you remember hearing?"
religious groups were really angry ,they thought the song was sacreiligious.,contingency,because,mid,"well, when she did a pepsi commercial while singing ""like a prayer"", it actually had a backlash.  religious groups were really angry because they thought the song was sacreiligious.",Oh yeah? How so?
"it created quite the scandal and ultimately, the company lost a lot of money.",", the commercial is actually pretty well shot.",comparison,but,begin,"yeah.  it created quite the scandal and ultimately, the company lost a lot of money.  but, the commercial is actually pretty well shot.",I vaguely remember that.
i went to a tim mcgraw concert once; ,i was to young to remember it.,comparison,but,mid,i went to a tim mcgraw concert once; but i was to young to remember it.,"It sure was, I will remember it for a lifetime."
"l l thought it was a dis, ",he deleted the verse from the song.,contingency,so,mid,"yeah. canibus did a verse on the remix. l l thought it was a dis, so he deleted the verse from the song.",I didn't know they had beef.
"yeah he did, ",a + had a verse on that track which was just as hot.,comparison,but,mid,"yeah he did, but a + had a verse on that track which was just as hot.",Canibus had the hottest verse on the track.
he made like a solo album ,it wasn't that hot.,comparison,but,mid,he was a young bull when he was in the game. he made like a solo album but it wasn't that hot.,I forgot all about A +. What happened to him.
"yeah, they do ",it is all so perfectly timed.,comparison,but,mid,"yeah, they do but it is all so perfectly timed.","Wow, for a drama they seem to have a lot of music."
that's pretty cool ,if you choose the right music....it can be timeless.,comparison,but,mid,that's pretty cool but if you choose the right music....it can be timeless.,I think one of the most amazing things is how they blended contemporary music with old time period and it seems seamless.
"i don't even really like rappers, ",i enjoy most of his music.,comparison,but,mid,"i don't even really like rappers, but i enjoy most of his music.","Yeah, he really has a lot of musical talent."
"no i haven't, ",i will check into it.,comparison,but,mid,"no i haven't, but i will check into it. i remember when their first song came out about 20 years ago.",Have you listened to Hanson no music lately?
hopefully it sounds more like their old stuff.,they sound great either way.,comparison,but,begin,hopefully it sounds more like their old stuff. but they sound great either way.,I wonder what they're next single will sound like?
i even learned to play the guitar ,i could play along.,contingency,so,mid,"mine, too!  i even learned to play the guitar so i could play along.","Yeah, I loved that Grunge rock stuff.  It was my favorite in the nineties."
a lot of people thought they were weird ,i liked them.,comparison,but,mid,"i loved the smashing pumpkins, too.  a lot of people thought they were weird but i liked them.",I don't know.  All those bands seemed to kinda disappear.
"i don't know, i just listened to their music.","it had a unique, electronic sound.",comparison,but,begin,"i don't know, i just listened to their music.  but it had a unique, electronic sound.",Wasn't the singer Billy Corbin or something like that?
"yeah, that was one of their bigger hits ",their lesser known songs were great.,comparison,but,mid,"yeah, that was one of their bigger hits but their lesser known songs were great.","I thought it was strange.  I do remember that one song ""Today"" that was a little catchy."
"yeah, i had their album ",they were more of a one hit wonder.,comparison,but,mid,"yeah, i had their album but they were more of a one hit wonder.","I used to like them, too.  And Candlebox!"
it's easy just playing all 12 notes.,which one do you play to make it musical?,comparison,but,begin,and every difficult to do. it's easy just playing all 12 notes. but which one do you play to make it musical?,That's so bizarre.
"not really, ",it is really difficult to make music doing it,contingency,because,mid,"not really, because it is really difficult to make music doing it",That seems like cheating.
"anyone can enjoy the music, ",the words are not essential to feeling the beat,contingency,because,mid,"anyone can enjoy the music, because the words are not essential to feeling the beat",What do you mean by that?
"oh, i already know of tiesto, ",i will find his stuff on spotify later too!,comparison,but,mid,"oh, i already know of tiesto, but i will find his stuff on spotify later too!","You can check out Tiesto later, he is European and has very energetic music!"
"okay, i see that definition, ","what do you do with bands that are ""indie"" but signed to majors?",comparison,but,mid,"okay, i see that definition, but what do you do with bands that are ""indie"" but signed to majors?",Yeah. Bands that are signed to independent labels that play rock music.
"okay, i see that definition, but what do you do with bands that are ""indie"" ",signed to majors?,comparison,but,mid,"okay, i see that definition, but what do you do with bands that are ""indie"" but signed to majors?",Yeah. Bands that are signed to independent labels that play rock music.
"yeah, i think it refers to an aesthetic, ",i'm not even sure if there is anything that unites the disparate acts that play indie rock.,comparison,but,mid,"yeah, i think it refers to an aesthetic, but i'm not even sure if there is anything that unites the disparate acts that play indie rock.","I guess you make a good point, a lot of what we are referring to isn't actually too closely related to whether or not the label is an indie."
"i'm not sure what i'm suggesting, ","how are sufjan stevens, vampire weekend, tv on the radio, joanna newsom, tokyo police club, and animal collective all indie rock?",comparison,but,mid,"i'm not sure what i'm suggesting, but how are sufjan stevens, vampire weekend, tv on the radio, joanna newsom, tokyo police club, and animal collective all indie rock?",So what are you suggesting then?
"they probably all share some aesthetic influences, ",i see what you're suggesting.,comparison,but,mid,"they probably all share some aesthetic influences, but i see what you're suggesting. they don't actually sound much alike.","I'm not sure what I'm suggesting, but how are Sufjan Stevens, Vampire Weekend, TV on the Radio, Joanna Newsom, Tokyo Police Club, and Animal Collective all indie rock?"
"you're right, ",do you see what i'm saying.,comparison,but,mid,"you're right, but do you see what i'm saying. all of these bands might share some influences and have a spirit of independence from overt commercialism, but that they all got lumped in as indie rock suggests something else is at play here.","Well, I think it *was* that, for sure, at one point. The hipster is a dying phenomenon and being a hipster doesn't seem super tied to indie rock anymore."
"all of these bands might share some influences and have a spirit of independence from overt commercialism, ",that they all got lumped in as indie rock suggests something else is at play here.,comparison,but,mid,"you're right, but do you see what i'm saying. all of these bands might share some influences and have a spirit of independence from overt commercialism, but that they all got lumped in as indie rock suggests something else is at play here.","Well, I think it *was* that, for sure, at one point. The hipster is a dying phenomenon and being a hipster doesn't seem super tied to indie rock anymore."
i don't know her songs ,i do like her fashion.,comparison,but,mid,i don't know her songs but i do like her fashion.,What do you think about Rhianna's musi?
"technically it came out in 2011, ","yeah, it's pretty old now.",comparison,but,mid,"technically it came out in 2011, but yeah, it's pretty old now.","Wow, was that really seven years ago?"
"i think he's mostly a dj/producer, ",last i heard he was doing some music with justin bieber.,contingency,so,mid,"i think he's mostly a dj/producer, so last i heard he was doing some music with justin bieber.",Guetta's music is great. When was the last time he released a song?
they were from an area that produced alot of music and stars ,it sounded good.,contingency,so,mid,they were from an area that produced alot of music and stars so it sounded good.,In what sense?
drake and future are around ,of what he did.,contingency,because,mid,drake and future are around because of what he did.,then he went against 50 cent and won.
"somebody recorded it with a cell phone, the video wasn't great, ",the audio was good.,comparison,but,mid,"it was november rain. somebody recorded it with a cell phone, the video wasn't great, but the audio was good.",What song was in the clip you saw?
"i've heard that too, ",i don't believe it.,comparison,but,mid,"i've heard that too, but i don't believe it. there are plenty of musicians making great music that have never been addicted to drugs or alcohol.",I've heard some people say that musicians are more creative when they are high on drugs.
"well, the flute is a member of the woodwind family ",the trumpet isn't.,comparison,but,mid,"well, the flute is a member of the woodwind family but the trumpet isn't.",Is that like trumpets and flutes?
"that is partly true, ",trumpets use a mouthpiece which requires you to buzz your lips together to get the sound.,comparison,but,mid,"that is partly true, but trumpets use a mouthpiece which requires you to buzz your lips together to get the sound.",Why not? They are both made out of silver and you blow air in them to make a sound.
they all use air ,you don't buzz your lips to get the sound.,comparison,but,mid,"clarinets, saxophones, and piccolos belong in the woodwind family. they all use air but you don't buzz your lips to get the sound.",So what else is in the woodwind family?
it is called percussion ,you hit the instrument with a stick or mallet.,contingency,because,mid,it is called percussion because you hit the instrument with a stick or mallet. that's my favorite group!,Yes it is. Do you know what the final group is called?
"it's decent, ",do you consider it new or old metallica?,comparison,but,mid,"it's decent, but do you consider it new or old metallica?",What about Enter Sandman?
"well it's not so much that, ",he's an amazing artist with such a great voice.,comparison,but,mid,"well it's not so much that, but he's an amazing artist with such a great voice.","Wow, really? I didn't know you like country music so much."
"no, there aren't.",who's your favorite?,contingency,so,begin,"no, there aren't.  so who's your favorite?",Me too.  There aren't any singers like Garth around anymore.
"it's not for everyone for sure, ",it brings together all the songs in a way that adds to each of them.,comparison,but,mid,"it's not for everyone for sure, but it brings together all the songs in a way that adds to each of them.",I don't think that sounds too interesting.
The song was just terrible all around.,it had no redeeming qualities?,contingency,so,begin,so it had no redeeming qualities?,I'd give it a 10 hands down. The song was just terrible all around.
"yeah exactly like that, ",add on the fact the melody is bad too.,comparison,but,mid,"yeah exactly like that, but add on the fact the melody is bad too.",What you mean like no story or message?
that does sound bad ,to get the full effect i'll have to give it a listen.,comparison,but,mid,that does sound bad but to get the full effect i'll have to give it a listen.,"Yeah exactly like that, but add on the fact the melody is bad too."
i get that ,i mean name one of her songs.,comparison,but,mid,i get that but i mean name one of her songs.,She's an amazing singer!
"i've heard of progressive rock and metal, ",not progressive metal.,comparison,but,mid,"what's that? i've heard of progressive rock and metal, but not progressive metal.",I really like progressive metal.
"i know, i have to say i do like her songs, ",she is not my favorite.,comparison,but,mid,"i know, i have to say i do like her songs, but she is not my favorite.",She always makes it look so easy.  That is when you can tell someone has a gift.
"i doubt most people under the age of 50, or maybe even younger, have ever heard of it.",i'm 65 and i definitely remember it.,comparison,but,begin,"ah yes! good old bubble gum music.  i doubt most people under the age of 50, or maybe even younger, have ever heard of it.  but i'm 65 and i definitely remember it.","Let's talk about the mostly forgotten music genre known as ""bubble gum"" music."
"bubble gum didn't have a long life span, ","for about 3 years there were quite a few hits that could be called ""bubble gum"" music.",comparison,but,mid,"i think you're right.  bubble gum didn't have a long life span, but for about 3 years there were quite a few hits that could be called ""bubble gum"" music.","Me too.  i'm 61 and i remember when there were quite a few hits that could be classifed as ""bubble gum.""  i think mostly this took place in the late 1960s."
"incredibly silly lyrics, ",it certainly was a successful song.,comparison,but,mid,"wow; i hadn't thought of that song for decades.  that was a huge hit.  incredibly silly lyrics, but it certainly was a successful song.","One bubble gum group i remember was the ""ohio express.""  they had a few bubble gum hits such as ""Yummy Yummy Yummy."""
"the ""ohio express"" actually had a record or two ","they turned into a ""bubble gum"" act.",temporal,before,mid,"the ""ohio express"" actually had a record or two before they turned into a ""bubble gum"" act.  but they didn't become successful until they found what worked for them...""bubble gum"" music.","Wow; i hadn't thought of that song for decades.  that was a huge hit.  incredibly silly lyrics, but it certainly was a successful song."
"the ""ohio express"" actually had a record or two before they turned into a ""bubble gum"" act.","they didn't become successful until they found what worked for them...""bubble gum"" music.",comparison,but,begin,"the ""ohio express"" actually had a record or two before they turned into a ""bubble gum"" act.  but they didn't become successful until they found what worked for them...""bubble gum"" music.","Wow; i hadn't thought of that song for decades.  that was a huge hit.  incredibly silly lyrics, but it certainly was a successful song."
"yes, the 1910 fruitgum company had a lighter, more innocent tone than the ohio express.""",both did well on the charts.,comparison,but,begin,"yes, the 1910 fruitgum company had a lighter, more innocent tone than the ohio express.""  but both did well on the charts.","What an appropriate name for a bubble gum group: the ""1910 Fruitgum Company.""  As i recall, their big hit was ""1, 2, 3 red light."""
"actually it was the ""kasenetz katz singing orchestral circus,"" and i doubt they had any hits.","i do remember one song they recorded which i liked alot called ""quick joey small.""",comparison,but,begin,"actually it was the ""kasenetz katz singing orchestral circus,"" and i doubt they had any hits.  but i do remember one song they recorded which i liked alot called ""quick joey small.""","are you kidding? the ""kasenetz katz singing circus?"" i definitely never heard of them.  were they successful?"
"i think it was recorded by 1910 fruitgum company, ",maybe it was by the ohio express.,comparison,but,mid,"i remember that song.  i think it was recorded by 1910 fruitgum company, but maybe it was by the ohio express.  what did the teacher say about it?","LOL! that's great.  here's a true story: when i was in the sixth grade, my english teacher actually criticized the song ""Indain Giver,"" which was a huge hit on the charts."
"if you take it literally, the term ""indian giver"" is offensive.",i must say it was a good song.,comparison,but,begin,"you know, i can see your teacher's point of view.  if you take it literally, the term ""indian giver"" is offensive.  but i must say it was a good song.  i guess i never considered the lyrics as offensive; at least until now.","she took the term ""indian giver"" literally.  the lyrics went, ""indian giver, you took your love away from me.""  my teacher thought it was offensive."
"it wasn't a big hit, ","it was in my ""bubble gum  music"" collection!",comparison,but,mid,"well it was good talking about bubble gum music.  right now i'm humming ""mercy mercy.""  it wasn't a big hit, but it was in my ""bubble gum  music"" collection!","you know, i can see your teacher's point of view.  if you take it literally, the term ""indian giver"" is offensive.  but i must say it was a good song.  i guess i never considered the lyrics as offensive; at least until now."
because i am going to find some of her best songs ,you can become familiar with her music.,contingency,so,mid,because i am going to find some of her best songs so you can become familiar with her music.,Why do you want to see my phone?
"i also really like beethoven, ",my favorite is tchaikovsky.,comparison,but,mid,"i also really like beethoven, but my favorite is tchaikovsky.  what's your favorite beethoven piece?",Beethoven.  Who's yours?
i knew it was an important piece ,i didn't know why.,comparison,but,mid,i didn't know that.  very interesting.  i knew it was an important piece but i didn't know why.,"Yeah, and it also had huge historical significance, as it ushered in the Romantic era."
"there are so many to choose from, ",i really like his 5th symphony.,comparison,but,mid,"there are so many to choose from, but i really like his 5th symphony.",What's your favorite Tchaikovsky piece?
"in beethoven's 5th, the ""fate"" motive isn't as explicit ","the ""short short short long"" motive shows up in all movements.",comparison,but,mid,"cool.  in beethoven's 5th, the ""fate"" motive isn't as explicit but the ""short short short long"" motive shows up in all movements.","They don't sound the same, but kind of.  The motto gets transformed from minor to major and shows up explicitly in each movement."
"now, it's not exactly halloween music, ",the theme from the exorcist is pretty creepy.,comparison,but,mid,"now, it's not exactly halloween music, but the theme from the exorcist is pretty creepy.",I'll check them out.
"yea, i got to get running ",check him out.,comparison,but,mid,"yea, i got to get running but check him out.",I can get down with that.
now we started this ,we wanted to understand how to construct an atonal music piece.,contingency,because,mid,now we started this because we wanted to understand how to construct an atonal music piece.,"Yeah, permute this. I say 16."
i see.,it combinatorailly explodes as the number or the rosw increase.,contingency,so,begin,i see. so it combinatorailly explodes as the number or the rosw increase.,Yeah. you get it now.
i know.,you know it took jay-z to squash the beef.,comparison,but,begin,i know. but you know it took jay-z to squash the beef.,"Yeah, Beans went hard. I remember when he was beefing with Jadakiss from The Lox."
i be trying to download it from youtube ,they don't have the full version.,comparison,but,mid,reservoir dogs goes hard. i be trying to download it from youtube but they don't have the full version.,"Yeah, then they made that track Reservoir Dogs."
that don't make sense ,actually i just downloaded you can't knock the hustle from there last night.,contingency,because,mid,i know. that don't make sense because actually i just downloaded you can't knock the hustle from there last night.,I can't see why. A lot of his music I get from youtube.
they're poppy ,they they make all of their music.,comparison,but,mid,"no, not at all. they're poppy but they they make all of their music.","So are they like a pop group, like a girl version of the Backstreet Boys?"
"who doesn't, ",haim pretty much stands on their own.,comparison,but,mid,"who doesn't, but haim pretty much stands on their own. not too many bands like them these days.",I love me some Pat Benatar.
just one studio album right now ,their new one comes out in july.,comparison,but,mid,just one studio album right now but their new one comes out in july.,How many albums do they have?
"i've heard of him, ",this is definitely unlike his regular music.,comparison,but,mid,"i've heard of him, but this is definitely unlike his regular music. very ambient.",Its a pretty popular guy call deadmau5.
i used to stray away from indie music ,i didn't really understand the genre.,contingency,because,mid,i used to stray away from indie music because i didn't really understand the genre.,I'll definitely give it a shot. I don't usually listen to Indie style music.
they are an indie/folk group ,they are actually from the usa.,comparison,but,mid,they are an indie/folk group but they are actually from the usa.,Are they also an Indie band from the UK?
i suppose it was ,i still wanted it,comparison,but,mid,i suppose it was but i still wanted it,that is kind of young for Kiss isn't it
i love ac/dc music ,i saw them in concert 3 times when i was a teen,contingency,because,mid,i love ac/dc music because i saw them in concert 3 times when i was a teen,it was at the time even the 7-11 stores when we walked in was playing it
